H	H+	C+2	C+3	O+6	Si+2	Si+3
1.34896e+14	1.74580e+21	1.37123e+06	1.32557e+10	1.00349e+16	2.56973e-04	1.31830e+00
1.34896e+14	1.97444e+21	6.75278e+05	7.63375e+09	6.14365e+15	2.16967e-05	1.30368e-01
1.34896e+14	2.23001e+21	3.40220e+05	4.48168e+09	3.62603e+15	2.03362e-06	1.42793e-02
1.34896e+14	2.51571e+21	1.74974e+05	2.67858e+09	2.12614e+15	2.11928e-07	1.73546e-03
1.34896e+14	2.83522e+21	9.16520e+04	1.62711e+09	1.25542e+15	2.44259e-08	2.32864e-04
1.34896e+14	3.19265e+21	4.88520e+04	1.00407e+09	7.57290e+14	3.08857e-09	3.42271e-05
1.34896e+14	3.59267e+21	2.64683e+04	6.28928e+08	4.68150e+14	4.23056e-10	5.44211e-06
1.34896e+14	4.04055e+21	1.45610e+04	3.99536e+08	2.96889e+14	6.18272e-11	9.21900e-07
1.34896e+14	4.54232e+21	8.12430e+03	2.57202e+08	1.93044e+14	9.47636e-12	1.63591e-07
1.34896e+14	5.10479e+21	4.59147e+03	1.67605e+08	1.28369e+14	1.49640e-12	2.98524e-08
1.34896e+14	5.73569e+21	2.62471e+03	1.10425e+08	8.70873e+13	2.38451e-13	5.49522e-09
1.34896e+14	6.44391e+21	1.51628e+03	7.35082e+07	6.05545e+13	3.76899e-14	1.00246e-09
1.34896e+14	1.18786e+16	1.94148e+11	3.50107e+09	0	1.75400e+10	3.06609e+09
1.34896e+14	1.28833e+16	2.13607e+11	4.12627e+09	0	2.16796e+10	3.50139e+09
1.34896e+14	1.39857e+16	2.34898e+11	4.81829e+09	0	2.59448e+10	3.86984e+09
1.34896e+14	1.52111e+16	2.58194e+11	5.54800e+09	0	3.03809e+10	4.10481e+09
1.34896e+14	1.66232e+16	2.83861e+11	6.28052e+09	0	3.51589e+10	4.18900e+09
1.34896e+14	1.83895e+16	3.13267e+11	7.01669e+09	0	4.06643e+10	4.20251e+09
1.34896e+14	2.09236e+16	3.50827e+11	7.86941e+09	0	4.78381e+10	4.32497e+09
1.34896e+14	2.51532e+16	4.07619e+11	9.14960e+09	1.37527e+05	5.88568e+10	4.82504e+09
1.34896e+14	3.29954e+16	5.06831e+11	1.14478e+10	2.89525e+05	7.82190e+10	6.13957e+09
1.34896e+14	4.80387e+16	6.90195e+11	1.56701e+10	7.55162e+05	1.14067e+11	9.09034e+09
1.34896e+14	7.65170e+16	1.03344e+12	2.32668e+10	2.19725e+06	1.79649e+11	1.53285e+10
1.34896e+14	1.28504e+17	1.69073e+12	3.71152e+10	6.10315e+06	2.94169e+11	2.81131e+10
1.34896e+14	2.19325e+17	2.99177e+12	6.35339e+10	1.45922e+07	4.82019e+11	5.37356e+10
1.34896e+14	3.71123e+17	5.54849e+12	1.15213e+11	2.96146e+07	7.68619e+11	1.04263e+11
1.34896e+14	6.14636e+17	1.02483e+13	2.17442e+11	5.36181e+07	1.17108e+12	2.02900e+11
1.34896e+14	9.91539e+17	1.81309e+13	4.37074e+11	9.30922e+07	1.67692e+12	3.91614e+11
1.34896e+14	1.55742e+18	3.02511e+13	1.00445e+12	1.63240e+08	2.23985e+12	7.41088e+11
1.34896e+14	2.38192e+18	4.72614e+13	2.71047e+12	3.04033e+08	2.72516e+12	1.32198e+12
1.34896e+14	3.54065e+18	6.79994e+13	7.84566e+12	6.40745e+08	2.82915e+12	2.06513e+12
1.34896e+14	5.10752e+18	8.66256e+13	2.11272e+13	1.55866e+09	2.23443e+12	2.53854e+12
1.34896e+14	7.18283e+18	9.03927e+13	4.60147e+13	4.33305e+09	1.28180e+12	2.33516e+12
1.34896e+14	9.91286e+18	6.87578e+13	7.03522e+13	1.37109e+10	6.01256e+11	1.77002e+12
1.34896e+14	1.34512e+19	3.68860e+13	7.25546e+13	4.68786e+10	2.67778e+11	1.25911e+12
1.34896e+14	1.79748e+19	1.59980e+13	5.78596e+13	1.58083e+11	1.23439e+11	9.08254e+11
1.34896e+14	2.36772e+19	6.54506e+12	4.17278e+13	4.98035e+11	6.12796e+10	6.89499e+11
1.34896e+14	3.07610e+19	2.73515e+12	2.95665e+13	1.53511e+12	3.33669e+10	5.61159e+11
1.34896e+14	3.95035e+19	1.20344e+12	2.12869e+13	5.83005e+12	2.00191e+10	4.92442e+11
1.34895e+14	5.02695e+19	5.62347e+11	1.57616e+13	3.21132e+13	1.30347e+10	4.59581e+11
1.34895e+14	6.32712e+19	2.78022e+11	1.19974e+13	1.86401e+14	8.83738e+09	4.38314e+11
1.34895e+14	7.81862e+19	1.43755e+11	9.30953e+12	7.83901e+14	5.87479e+09	4.02804e+11
1.34896e+14	9.50465e+19	7.75663e+10	7.37035e+12	2.03168e+15	3.65000e+09	3.40458e+11
1.34896e+14	1.15040e+20	4.41018e+10	6.02611e+12	3.55957e+15	2.07499e+09	2.59425e+11
1.34896e+14	1.38905e+20	2.65040e+10	5.11246e+12	5.06009e+15	1.06377e+09	1.75830e+11
1.34896e+14	1.67010e+20	1.68546e+10	4.51287e+12	6.54878e+15	4.88059e+08	1.05302e+11
1.34896e+14	1.99757e+20	1.13437e+10	4.15273e+12	8.11639e+15	2.00516e+08	5.58149e+10
1.34896e+14	2.37849e+20	8.06577e+09	3.97793e+12	9.84348e+15	7.43357e+07	2.64082e+10
1.34896e+14	2.81650e+20	5.90558e+09	3.87105e+12	1.17737e+16	2.49415e+07	1.11991e+10
1.34896e+14	3.31086e+20	4.27574e+09	3.67785e+12	1.39177e+16	7.55215e+06	4.24778e+09
1.34896e+14	3.86986e+20	2.94900e+09	3.29064e+12	1.63134e+16	2.05708e+06	1.43772e+09
1.34896e+14	4.50603e+20	1.90587e+09	2.72694e+12	1.90001e+16	5.04622e+05	4.34913e+08
1.34896e+14	5.22952e+20	1.13971e+09	2.06712e+12	2.19641e+16	1.11411e+05	1.17551e+08
1.34896e+14	6.04960e+20	6.22512e+08	1.41508e+12	2.50860e+16	2.21932e+04	2.84743e+07
1.34896e+14	6.97187e+20	3.10650e+08	8.75415e+11	2.80360e+16	3.95496e+03	6.13445e+06
1.34896e+14	8.00761e+20	1.45371e+08	5.01396e+11	3.02488e+16	6.16735e+02	1.14989e+06
1.34896e+14	9.17118e+20	6.61006e+07	2.74980e+11	3.10065e+16	7.99552e+01	1.78146e+05
1.34896e+14	1.04787e+21	2.97166e+07	1.47514e+11	2.97289e+16	8.10007e+00	2.14667e+04
1.34896e+14	1.19435e+21	1.33607e+07	7.87241e+10	2.62693e+16	6.51777e-01	2.04692e+03
1.34896e+14	1.35810e+21	6.09778e+06	4.25338e+10	2.10932e+16	4.66343e-02	1.72994e+02
1.34896e+14	1.54110e+21	2.85429e+06	2.34903e+10	1.52657e+16	3.34718e-03	1.46222e+01
1.34896e+14	1.74570e+21	1.37120e+06	1.32554e+10	1.00352e+16	2.56987e-04	1.31836e+00
1.34896e+14	1.97433e+21	6.75259e+05	7.63350e+09	6.14372e+15	2.16976e-05	1.30373e-01
1.34896e+14	2.22988e+21	3.40209e+05	4.48151e+09	3.62601e+15	2.03368e-06	1.42796e-02
1.34896e+14	2.51555e+21	1.74967e+05	2.67847e+09	2.12610e+15	2.11933e-07	1.73548e-03
1.34896e+14	2.83504e+21	9.16482e+04	1.62704e+09	1.25538e+15	2.44263e-08	2.32866e-04
1.34896e+14	3.19245e+21	4.88499e+04	1.00403e+09	7.57262e+14	3.08861e-09	3.42272e-05
1.34896e+14	3.59243e+21	2.64670e+04	6.28896e+08	4.68129e+14	4.23059e-10	5.44210e-06
1.34896e+14	4.04028e+21	1.45602e+04	3.99514e+08	2.96875e+14	6.18274e-11	9.21894e-07
1.34896e+14	4.54201e+21	8.12387e+03	2.57187e+08	1.93033e+14	9.47636e-12	1.63589e-07
1.34896e+14	5.10443e+21	4.59122e+03	1.67594e+08	1.28361e+14	1.49616e-12	2.98520e-08
1.34896e+14	5.73527e+21	2.62456e+03	1.10418e+08	8.70818e+13	2.38447e-13	5.49508e-09
1.34896e+14	6.44341e+21	1.51619e+03	7.35033e+07	6.05504e+13	3.76893e-14	1.00243e-09
1.34896e+14	1.13562e+16	1.83362e+11	3.08086e+09	0	1.65781e+10	2.76603e+09
1.34896e+14	1.23165e+16	2.01855e+11	3.63163e+09	0	2.05852e+10	3.16395e+09
1.34896e+14	1.33705e+16	2.22095e+11	4.24239e+09	0	2.47186e+10	3.50378e+09
1.34896e+14	1.45429e+16	2.44245e+11	4.88884e+09	0	2.90121e+10	3.72584e+09
1.34896e+14	1.58970e+16	2.68661e+11	5.54255e+09	0	3.36284e+10	3.81553e+09
1.34896e+14	1.75999e+16	2.96696e+11	6.20850e+09	0	3.89541e+10	3.84780e+09
1.34896e+14	2.00644e+16	3.32720e+11	6.99495e+09	0	4.59398e+10	3.99154e+09
1.34896e+14	2.42176e+16	3.87676e+11	8.19401e+09	0	5.67770e+10	4.50512e+09
1.34896e+14	3.19759e+16	4.84380e+11	1.03593e+10	2.30886e+05	7.59856e+10	5.81979e+09
1.34896e+14	4.69272e+16	6.63856e+11	1.43414e+10	6.17843e+05	1.11748e+11	8.76091e+09
1.34896e+14	7.53045e+16	1.00102e+12	2.15106e+10	1.83994e+06	1.77400e+11	1.50013e+10
1.34896e+14	1.27180e+17	1.65023e+12	3.46223e+10	5.19540e+06	2.92347e+11	2.78632e+10
1.34896e+14	2.17879e+17	2.94396e+12	5.97719e+10	1.25468e+07	4.81392e+11	5.37917e+10
1.34896e+14	3.69546e+17	5.49866e+12	1.09212e+11	2.56267e+07	7.70629e+11	1.05181e+11
1.34896e+14	6.12934e+17	1.02048e+13	2.07496e+11	4.66722e+07	1.17806e+12	2.05858e+11
1.34896e+14	9.89783e+17	1.81037e+13	4.20517e+11	8.16023e+07	1.69239e+12	3.98925e+11
1.34896e+14	1.55580e+18	3.02546e+13	9.77753e+11	1.44149e+08	2.26772e+12	7.56575e+11
1.34896e+14	2.38065e+18	4.73160e+13	2.67077e+12	2.70674e+08	2.76753e+12	1.35014e+12
1.34896e+14	3.53960e+18	6.81285e+13	7.79703e+12	5.75998e+08	2.87870e+12	2.10658e+12
1.34896e+14	5.10605e+18	8.68511e+13	2.10978e+13	1.41586e+09	2.27103e+12	2.58160e+12
1.34896e+14	7.18054e+18	9.06970e+13	4.60761e+13	3.98399e+09	1.29808e+12	2.36450e+12
1.34896e+14	9.90985e+18	6.90057e+13	7.05293e+13	1.27776e+10	6.06782e+11	1.78586e+12
1.34896e+14	1.34477e+19	3.69927e+13	7.27198e+13	4.41659e+10	2.69623e+11	1.26753e+12
1.34896e+14	1.79709e+19	1.60291e+13	5.79507e+13	1.49898e+11	1.24113e+11	9.13072e+11
1.34896e+14	2.36729e+19	6.55336e+12	4.17711e+13	4.74008e+11	6.15563e+10	6.92532e+11
1.34896e+14	3.07565e+19	2.73758e+12	2.95884e+13	1.46866e+12	3.34950e+10	5.63265e+11
1.34896e+14	3.94981e+19	1.20425e+12	2.12992e+13	5.65509e+12	2.00854e+10	4.94039e+11
1.34895e+14	5.02635e+19	5.62672e+11	1.57696e+13	3.16719e+13	1.30721e+10	4.60874e+11
1.34895e+14	6.32652e+19	2.78174e+11	1.20033e+13	1.85435e+14	8.85915e+09	4.39375e+11
1.34895e+14	7.81800e+19	1.43834e+11	9.31426e+12	7.82476e+14	5.88689e+09	4.03620e+11
1.34896e+14	9.50389e+19	7.76094e+10	7.37420e+12	2.03052e+15	3.65604e+09	3.41012e+11
1.34896e+14	1.15031e+20	4.41273e+10	6.02944e+12	3.55898e+15	2.07768e+09	2.59755e+11
1.34896e+14	1.38895e+20	2.65203e+10	5.11549e+12	5.05990e+15	1.06484e+09	1.76003e+11
1.34896e+14	1.66998e+20	1.68656e+10	4.51576e+12	6.54884e+15	4.88440e+08	1.05382e+11
1.34896e+14	1.99744e+20	1.13516e+10	4.15556e+12	8.11667e+15	2.00638e+08	5.58478e+10
1.34896e+14	2.37833e+20	8.07154e+09	3.98072e+12	9.84402e+15	7.43711e+07	2.64203e+10
1.34896e+14	2.81633e+20	5.90969e+09	3.87371e+12	1.17746e+16	2.49509e+07	1.12032e+10
1.34896e+14	3.31067e+20	4.27842e+09	3.68012e+12	1.39189e+16	7.55446e+06	4.24902e+09
1.34896e+14	3.86964e+20	2.95055e+09	3.29234e+12	1.63151e+16	2.05759e+06	1.43806e+09
1.34896e+14	4.50578e+20	1.90667e+09	2.72806e+12	1.90023e+16	5.04726e+05	4.34997e+08
1.34896e+14	5.22924e+20	1.14008e+09	2.06778e+12	2.19670e+16	1.11430e+05	1.17570e+08
1.34896e+14	6.04928e+20	6.22603e+08	1.41528e+12	2.50894e+16	2.21957e+04	2.84771e+07
1.34896e+14	6.97150e+20	3.10704e+08	8.75562e+11	2.80399e+16	3.95544e+03	6.13514e+06
1.34896e+14	8.00719e+20	1.45387e+08	5.01449e+11	3.02529e+16	6.16805e+02	1.15001e+06
1.34896e+14	9.17070e+20	6.61050e+07	2.74996e+11	3.10104e+16	7.99644e+01	1.78165e+05
1.34896e+14	1.04782e+21	2.97177e+07	1.47518e+11	2.97321e+16	8.10100e+00	2.14689e+04
1.34896e+14	1.19429e+21	1.33609e+07	7.87249e+10	2.62716e+16	6.51844e-01	2.04712e+03
1.34896e+14	1.35803e+21	6.09778e+06	4.25335e+10	2.10948e+16	4.66383e-02	1.73007e+02
1.34896e+14	1.54101e+21	2.85425e+06	2.34899e+10	1.52665e+16	3.34740e-03	1.46230e+01
1.34896e+14	1.74561e+21	1.37118e+06	1.32551e+10	1.00355e+16	2.57000e-04	1.31841e+00
1.34896e+14	1.97422e+21	6.75242e+05	7.63327e+09	6.14380e+15	2.16984e-05	1.30376e-01
1.34896e+14	2.22975e+21	3.40199e+05	4.48135e+09	3.62600e+15	2.03374e-06	1.42799e-02
1.34896e+14	2.51541e+21	1.74961e+05	2.67837e+09	2.12606e+15	2.11938e-07	1.73550e-03
1.34896e+14	2.83487e+21	9.16447e+04	1.62697e+09	1.25534e+15	2.44267e-08	2.32868e-04
1.34896e+14	3.19225e+21	4.88479e+04	1.00398e+09	7.57234e+14	3.08865e-09	3.42272e-05
1.34896e+14	3.59221e+21	2.64658e+04	6.28865e+08	4.68110e+14	4.23062e-10	5.44208e-06
1.34896e+14	4.04002e+21	1.45595e+04	3.99493e+08	2.96860e+14	6.18276e-11	9.21888e-07
1.34896e+14	4.54170e+21	8.12347e+03	2.57173e+08	1.93023e+14	9.47635e-12	1.63588e-07
1.34896e+14	5.10408e+21	4.59097e+03	1.67585e+08	1.28354e+14	1.49533e-12	2.98516e-08
1.34896e+14	5.73486e+21	2.62438e+03	1.10409e+08	8.70609e+13	2.38436e-13	5.49479e-09
1.34896e+14	6.44294e+21	1.51610e+03	7.34986e+07	6.05466e+13	3.76888e-14	1.00241e-09
1.34896e+14	1.08568e+16	1.73092e+11	2.70860e+09	0	1.56561e+10	2.49320e+09
1.34896e+14	1.17747e+16	1.90656e+11	3.19334e+09	0	1.95309e+10	2.85650e+09
1.34896e+14	1.27824e+16	2.09887e+11	3.73186e+09	0	2.35337e+10	3.16960e+09
1.34896e+14	1.39041e+16	2.30938e+11	4.30398e+09	0	2.76878e+10	3.37920e+09
1.34896e+14	1.52029e+16	2.54155e+11	4.88682e+09	0	3.21479e+10	3.47316e+09
1.34896e+14	1.68451e+16	2.80878e+11	5.48868e+09	0	3.73013e+10	3.52169e+09
1.34896e+14	1.92430e+16	3.15432e+11	6.21322e+09	0	4.41071e+10	3.68371e+09
1.34896e+14	2.33231e+16	3.68621e+11	7.33493e+09	0	5.47706e+10	4.20805e+09
1.34896e+14	3.10012e+16	4.62884e+11	9.37290e+09	1.84129e+05	7.38310e+10	5.52074e+09
1.34896e+14	4.58645e+16	6.38535e+11	1.31262e+10	5.05639e+05	1.09508e+11	8.45071e+09
1.34896e+14	7.41454e+16	9.69688e+11	1.98897e+10	1.54106e+06	1.75220e+11	1.46920e+10
1.34896e+14	1.25915e+17	1.61097e+12	3.23033e+10	4.42265e+06	2.90563e+11	2.76290e+10
1.34896e+14	2.16496e+17	2.89763e+12	5.62466e+10	1.07867e+07	4.80732e+11	5.38586e+10
1.34896e+14	3.68038e+17	5.45049e+12	1.03547e+11	2.21738e+07	7.72468e+11	1.06099e+11
1.34896e+14	6.11309e+17	1.01628e+13	1.98051e+11	4.06303e+07	1.18465e+12	2.08799e+11
1.34896e+14	9.88113e+17	1.80775e+13	4.04730e+11	7.15528e+07	1.70718e+12	4.06185e+11
1.34896e+14	1.55427e+18	3.02580e+13	9.52229e+11	1.27342e+08	2.29463e+12	7.71937e+11
1.34896e+14	2.37948e+18	4.73688e+13	2.63277e+12	2.41089e+08	2.80881e+12	1.37801e+12
1.34896e+14	3.53864e+18	6.82526e+13	7.75043e+12	5.18048e+08	2.92722e+12	2.14744e+12
1.34896e+14	5.10468e+18	8.70671e+13	2.10694e+13	1.28679e+09	2.30683e+12	2.62378e+12
1.34896e+14	7.17835e+18	9.09889e+13	4.61349e+13	3.66523e+09	1.31389e+12	2.39303e+12
1.34896e+14	9.90699e+18	6.92438e+13	7.06993e+13	1.19153e+10	6.12123e+11	1.80117e+12
1.34896e+14	1.34444e+19	3.70951e+13	7.28783e+13	4.16296e+10	2.71400e+11	1.27563e+12
1.34896e+14	1.79672e+19	1.60588e+13	5.80380e+13	1.42178e+11	1.24762e+11	9.17706e+11
1.34896e+14	2.36688e+19	6.56130e+12	4.18126e+13	4.51227e+11	6.18222e+10	6.95446e+11
1.34896e+14	3.07521e+19	2.73990e+12	2.96092e+13	1.40548e+12	3.36181e+10	5.65287e+11
1.34896e+14	3.94929e+19	1.20503e+12	2.13109e+13	5.48845e+12	2.01489e+10	4.95570e+11
1.34895e+14	5.02578e+19	5.62983e+11	1.57772e+13	3.12511e+13	1.31079e+10	4.62114e+11
1.34895e+14	6.32593e+19	2.78320e+11	1.20090e+13	1.84512e+14	8.88001e+09	4.40392e+11
1.34895e+14	7.81741e+19	1.43910e+11	9.31878e+12	7.81113e+14	5.89847e+09	4.04401e+11
1.34896e+14	9.50316e+19	7.76505e+10	7.37789e+12	2.02942e+15	3.66182e+09	3.41541e+11
1.34896e+14	1.15022e+20	4.41516e+10	6.03262e+12	3.55842e+15	2.08025e+09	2.60070e+11
1.34896e+14	1.38885e+20	2.65359e+10	5.11839e+12	5.05972e+15	1.06587e+09	1.76169e+11
1.34896e+14	1.66986e+20	1.68762e+10	4.51852e+12	6.54891e+15	4.88805e+08	1.05459e+11
1.34896e+14	1.99731e+20	1.13591e+10	4.15826e+12	8.11695e+15	2.00754e+08	5.58793e+10
1.34896e+14	2.37819e+20	8.07705e+09	3.98339e+12	9.84453e+15	7.44049e+07	2.64319e+10
1.34896e+14	2.81617e+20	5.91362e+09	3.87624e+12	1.17754e+16	2.49600e+07	1.12071e+10
1.34896e+14	3.31049e+20	4.28099e+09	3.68229e+12	1.39200e+16	7.55667e+06	4.25021e+09
1.34896e+14	3.86943e+20	2.95203e+09	3.29395e+12	1.63167e+16	2.05808e+06	1.43838e+09
1.34896e+14	4.50554e+20	1.90743e+09	2.72912e+12	1.90044e+16	5.04824e+05	4.35077e+08
1.34896e+14	5.22897e+20	1.14044e+09	2.06840e+12	2.19697e+16	1.11448e+05	1.17588e+08
1.34896e+14	6.04897e+20	6.22749e+08	1.41560e+12	2.50927e+16	2.21986e+04	2.84806e+07
1.34896e+14	6.97115e+20	3.10756e+08	8.75702e+11	2.80437e+16	3.95591e+03	6.13580e+06
1.34896e+14	8.00679e+20	1.45403e+08	5.01501e+11	3.02569e+16	6.16872e+02	1.15012e+06
1.34896e+14	9.17024e+20	6.61092e+07	2.75013e+11	3.10141e+16	7.99731e+01	1.78182e+05
1.34896e+14	1.04777e+21	2.97186e+07	1.47522e+11	2.97352e+16	8.10187e+00	2.14711e+04
1.34896e+14	1.19423e+21	1.33611e+07	7.87256e+10	2.62739e+16	6.51909e-01	2.04730e+03
1.34896e+14	1.35796e+21	6.09777e+06	4.25333e+10	2.10962e+16	4.66420e-02	1.73020e+02
1.34896e+14	1.54094e+21	2.85422e+06	2.34895e+10	1.52673e+16	3.34761e-03	1.46238e+01
1.34896e+14	1.74552e+21	1.37114e+06	1.32547e+10	1.00358e+16	2.57010e-04	1.31845e+00
1.34896e+14	1.97411e+21	6.75225e+05	7.63304e+09	6.14387e+15	2.16992e-05	1.30380e-01
1.34896e+14	2.22963e+21	3.40187e+05	4.48117e+09	3.62561e+15	2.03377e-06	1.42800e-02
1.34896e+14	2.51527e+21	1.74944e+05	2.67809e+09	2.12275e+15	2.11911e-07	1.73527e-03
1.34896e+14	2.83471e+21	9.16413e+04	1.62690e+09	1.25531e+15	2.44271e-08	2.32869e-04
1.34896e+14	3.19207e+21	4.88459e+04	1.00393e+09	7.57206e+14	3.08868e-09	3.42273e-05
1.34896e+14	3.59199e+21	2.64647e+04	6.28834e+08	4.68081e+14	4.23063e-10	5.44206e-06
1.34896e+14	4.03977e+21	1.45589e+04	3.99473e+08	2.96847e+14	6.18278e-11	9.21882e-07
1.34896e+14	4.54142e+21	8.12308e+03	2.57159e+08	1.93013e+14	9.47635e-12	1.63586e-07
1.34896e+14	5.10374e+21	4.59074e+03	1.67575e+08	1.28347e+14	1.49530e-12	2.98512e-08
1.34896e+14	5.73447e+21	2.62424e+03	1.10403e+08	8.70559e+13	2.38434e-13	5.49470e-09
1.34896e+14	6.44249e+21	1.51601e+03	7.34942e+07	6.05429e+13	3.76883e-14	1.00239e-09
1.34896e+14	1.03795e+16	1.63318e+11	2.37916e+09	0	1.47736e+10	2.24541e+09
1.34896e+14	1.12569e+16	1.79993e+11	2.80538e+09	0	1.85163e+10	2.57669e+09
1.34896e+14	1.22202e+16	1.98255e+11	3.27976e+09	0	2.23900e+10	2.86486e+09
1.34896e+14	1.32936e+16	2.18251e+11	3.78563e+09	0	2.64078e+10	3.06244e+09
1.34896e+14	1.45394e+16	2.40321e+11	4.30478e+09	0	3.07171e+10	3.15955e+09
1.34896e+14	1.61236e+16	2.65789e+11	4.84821e+09	0	3.57053e+10	3.22204e+09
1.34896e+14	1.84578e+16	2.98936e+11	5.51500e+09	0	4.23390e+10	3.39961e+09
1.34896e+14	2.24681e+16	3.50422e+11	6.56311e+09	0	5.28363e+10	3.93219e+09
1.34896e+14	3.00694e+16	4.42308e+11	8.47947e+09	0	7.17540e+10	5.24100e+09
1.34896e+14	4.48487e+16	6.14195e+11	1.20148e+10	4.13950e+05	1.07346e+11	8.15851e+09
1.34896e+14	7.30374e+16	9.39426e+11	1.83937e+10	1.29102e+06	1.73109e+11	1.43994e+10
1.34896e+14	1.24705e+17	1.57294e+12	3.01459e+10	3.76482e+06	2.88820e+11	2.74093e+10
1.34896e+14	2.15175e+17	2.85275e+12	5.29427e+10	9.27231e+06	4.80044e+11	5.39349e+10
1.34896e+14	3.66597e+17	5.40393e+12	9.81994e+10	1.91845e+07	7.74146e+11	1.07016e+11
1.34896e+14	6.09758e+17	1.01223e+13	1.89082e+11	3.53748e+07	1.19085e+12	2.11720e+11
1.34896e+14	9.86526e+17	1.80525e+13	3.89677e+11	6.27619e+07	1.72131e+12	4.13387e+11
1.34896e+14	1.55283e+18	3.02615e+13	9.27829e+11	1.12542e+08	2.32058e+12	7.87162e+11
1.34896e+14	2.37840e+18	4.74199e+13	2.59641e+12	2.14843e+08	2.84897e+12	1.40556e+12
1.34896e+14	3.53776e+18	6.83718e+13	7.70579e+12	4.66158e+08	2.97469e+12	2.18765e+12
1.34896e+14	5.10340e+18	8.72742e+13	2.10421e+13	1.17006e+09	2.34179e+12	2.66505e+12
1.34896e+14	7.17628e+18	9.12690e+13	4.61910e+13	3.37400e+09	1.32925e+12	2.42073e+12
1.34896e+14	9.90425e+18	6.94723e+13	7.08624e+13	1.11181e+10	6.17283e+11	1.81596e+12
1.34896e+14	1.34411e+19	3.71933e+13	7.30303e+13	3.92569e+10	2.73113e+11	1.28344e+12
1.34896e+14	1.79637e+19	1.60873e+13	5.81216e+13	1.34893e+11	1.25386e+11	9.22163e+11
1.34896e+14	2.36649e+19	6.56890e+12	4.18523e+13	4.29622e+11	6.20777e+10	6.98245e+11
1.34896e+14	3.07479e+19	2.74211e+12	2.96291e+13	1.34540e+12	3.37362e+10	5.67228e+11
1.34896e+14	3.94880e+19	1.20578e+12	2.13221e+13	5.32972e+12	2.02099e+10	4.97040e+11
1.34895e+14	5.02524e+19	5.63281e+11	1.57845e+13	3.08497e+13	1.31422e+10	4.63304e+11
1.34895e+14	6.32538e+19	2.78459e+11	1.20144e+13	1.83630e+14	8.90000e+09	4.41366e+11
1.34895e+14	7.81685e+19	1.43982e+11	9.32311e+12	7.79811e+14	5.90957e+09	4.05148e+11
1.34896e+14	9.50248e+19	7.76899e+10	7.38141e+12	2.02836e+15	3.66736e+09	3.42048e+11
1.34896e+14	1.15013e+20	4.41749e+10	6.03566e+12	3.55789e+15	2.08271e+09	2.60372e+11
1.34896e+14	1.38875e+20	2.65507e+10	5.12116e+12	5.05954e+15	1.06685e+09	1.76328e+11
1.34896e+14	1.66975e+20	1.68863e+10	4.52116e+12	6.54897e+15	4.89154e+08	1.05532e+11
1.34896e+14	1.99718e+20	1.13663e+10	4.16084e+12	8.11722e+15	2.00866e+08	5.59094e+10
1.34896e+14	2.37805e+20	8.08233e+09	3.98594e+12	9.84502e+15	7.44372e+07	2.64431e+10
1.34896e+14	2.81601e+20	5.91739e+09	3.87867e+12	1.17762e+16	2.49686e+07	1.12108e+10
1.34896e+14	3.31031e+20	4.28344e+09	3.68436e+12	1.39211e+16	7.55879e+06	4.25135e+09
1.34896e+14	3.86923e+20	2.95344e+09	3.29550e+12	1.63182e+16	2.05855e+06	1.43870e+09
1.34896e+14	4.50531e+20	1.90816e+09	2.73014e+12	1.90064e+16	5.04919e+05	4.35154e+08
1.34896e+14	5.22871e+20	1.14078e+09	2.06900e+12	2.19722e+16	1.11465e+05	1.17605e+08
1.34896e+14	6.04867e+20	6.22888e+08	1.41591e+12	2.50959e+16	2.22015e+04	2.84840e+07
1.34896e+14	6.97081e+20	3.10806e+08	8.75836e+11	2.80473e+16	3.95635e+03	6.13643e+06
1.34896e+14	8.00641e+20	1.45418e+08	5.01550e+11	3.02607e+16	6.16937e+02	1.15023e+06
1.34896e+14	9.16980e+20	6.61133e+07	2.75028e+11	3.10176e+16	7.99815e+01	1.78200e+05
1.34896e+14	1.04772e+21	2.97196e+07	1.47526e+11	2.97381e+16	8.10272e+00	2.14731e+04
1.34896e+14	1.19417e+21	1.33612e+07	7.87259e+10	2.62761e+16	6.51964e-01	2.04746e+03
1.34896e+14	1.35790e+21	6.09777e+06	4.25330e+10	2.10976e+16	4.66456e-02	1.73032e+02
1.34896e+14	1.54086e+21	2.85419e+06	2.34891e+10	1.52680e+16	3.34781e-03	1.46246e+01
1.34896e+14	1.74543e+21	1.37112e+06	1.32544e+10	1.00361e+16	2.57022e-04	1.31850e+00
1.34896e+14	1.97401e+21	6.75210e+05	7.63283e+09	6.14394e+15	2.17000e-05	1.30384e-01
1.34896e+14	2.22952e+21	3.40178e+05	4.48103e+09	3.62559e+15	2.03383e-06	1.42803e-02
1.34896e+14	2.51514e+21	1.74938e+05	2.67799e+09	2.12272e+15	2.11916e-07	1.73529e-03
1.34896e+14	2.83456e+21	9.16381e+04	1.62684e+09	1.25527e+15	2.44275e-08	2.32871e-04
1.34896e+14	3.19189e+21	4.88441e+04	1.00389e+09	7.57181e+14	3.08871e-09	3.42274e-05
1.34896e+14	3.59179e+21	2.64636e+04	6.28806e+08	4.68063e+14	4.23066e-10	5.44204e-06
1.34896e+14	4.03953e+21	1.45583e+04	3.99454e+08	2.96834e+14	6.18279e-11	9.21877e-07
