H	H+	C+	C+2	C+3	N+2	N+4	O	O+2	O+5	O+6	Si+	Si+2	Si+3	Si+4
1.04713e+13	3.36595e+14	3.07265e+11	6.11742e+11	1.28359e+10	1.02873e+11	1.45170e+08	3.26414e+10	6.69441e+11	2.25321e+06	0	9.45536e+10	7.52687e+09	9.89324e+09	3.83605e+08
1.04713e+13	3.22302e+14	3.03692e+11	5.78394e+11	1.13459e+10	9.52163e+10	1.23764e+08	3.38937e+10	6.19722e+11	1.79791e+06	0	9.15554e+10	6.86934e+09	8.97282e+09	3.28261e+08
1.04713e+13	3.08648e+14	3.00039e+11	5.46668e+11	1.00220e+10	8.80104e+10	1.05401e+08	3.51513e+10	5.73086e+11	1.43258e+06	0	8.86202e+10	6.26504e+09	8.13504e+09	2.80957e+08
1.04713e+13	2.95594e+14	2.96304e+11	5.16483e+11	8.84637e+09	8.12366e+10	8.96620e+07	3.64120e+10	5.29372e+11	1.13978e+06	0	8.57483e+10	5.70982e+09	7.37249e+09	2.40513e+08
1.04713e+13	2.83051e+14	2.92463e+11	4.87641e+11	7.79950e+09	7.48545e+10	7.61383e+07	3.76764e+10	4.88272e+11	9.04753e+05	0	8.29267e+10	5.19804e+09	6.67600e+09	2.05826e+08
1.04713e+13	2.71097e+14	2.88550e+11	4.60328e+11	6.87434e+09	6.88930e+10	6.46108e+07	3.89371e+10	4.49957e+11	7.17488e+05	0	8.01821e+10	4.72997e+09	6.04461e+09	1.76253e+08
1.04713e+13	2.59648e+14	2.84547e+11	4.34351e+11	6.05429e+09	6.33118e+10	5.47578e+07	4.01946e+10	4.14130e+11	5.68000e+05	0	7.75011e+10	4.30045e+09	5.47015e+09	1.50952e+08
1.04713e+13	2.48727e+14	2.80472e+11	4.09767e+11	5.33049e+09	5.81140e+10	4.63747e+07	4.14440e+10	3.80794e+11	4.49193e+05	0	7.48968e+10	3.90804e+09	4.94960e+09	1.29369e+08
1.04713e+13	2.38153e+14	2.76262e+11	3.86165e+11	4.68481e+09	5.32246e+10	3.91706e+07	4.26911e+10	3.49425e+11	3.54027e+05	0	7.23284e+10	3.54546e+09	4.47236e+09	1.10772e+08
1.04713e+13	2.28059e+14	2.71982e+11	3.63847e+11	4.11601e+09	4.86872e+10	3.30600e+07	4.39259e+10	3.20309e+11	2.78702e+05	0	6.98360e+10	3.21476e+09	4.04035e+09	9.49128e+07
1.04713e+13	2.18373e+14	2.67611e+11	3.42645e+11	3.61326e+09	4.44669e+10	2.78624e+07	4.51488e+10	2.93203e+11	2.18973e+05	0	6.74058e+10	2.91212e+09	3.64779e+09	8.13371e+07
1.04713e+13	2.09074e+14	2.63153e+11	3.22510e+11	3.16922e+09	4.05483e+10	2.34473e+07	4.63578e+10	2.67999e+11	1.71698e+05	0	6.50372e+10	2.63537e+09	3.29122e+09	6.97147e+07
1.04713e+13	2.00145e+14	2.58611e+11	3.03400e+11	2.77738e+09	3.69167e+10	1.97027e+07	4.75508e+10	2.44599e+11	1.34355e+05	0	6.27300e+10	2.38256e+09	2.96753e+09	5.97646e+07
1.04713e+13	1.91570e+14	2.53990e+11	2.85270e+11	2.43189e+09	3.35578e+10	1.65315e+07	4.87259e+10	2.22906e+11	0	0	6.04838e+10	2.15185e+09	2.67385e+09	5.12455e+07
