#depth	Te	cC/dT	dt/dr	d^2T/dr^2
3.13125e+25	5.2503e+03	-5.37e-37	1.05e-21	9.10e-46
3.14727e+25	5.4308e+03	-4.69e-37	1.20e-21	1.02e-45
3.16155e+25	5.5699e+03	-4.15e-37	1.03e-21	-1.30e-45
3.17646e+25	5.6585e+03	-3.76e-37	5.44e-22	-2.96e-45
3.19518e+25	5.7533e+03	-3.32e-37	4.48e-22	-4.53e-46
3.21952e+25	5.8524e+03	-2.83e-37	3.60e-22	-3.19e-46
3.25116e+25	5.9462e+03	-2.31e-37	2.62e-22	-2.74e-46
3.29228e+25	6.0332e+03	-1.78e-37	1.87e-22	-1.62e-46
3.34575e+25	6.0785e+03	-1.33e-37	7.49e-23	-1.86e-46
3.41525e+25	6.0558e+03	-1.06e-37	-2.88e-23	-1.32e-46
3.50561e+25	5.9325e+03	-1.10e-37	-1.21e-22	-9.00e-47
3.62308e+25	5.6639e+03	-1.63e-37	-2.02e-22	-6.14e-47
3.73147e+25	5.4395e+03	-2.16e-37	-2.67e-22	-7.72e-47
3.80403e+25	5.2120e+03	-2.82e-37	-3.72e-22	-1.72e-46
3.85557e+25	5.0270e+03	-3.39e-37	-4.40e-22	-1.62e-46
3.89368e+25	4.8321e+03	-4.01e-37	-5.69e-22	-3.76e-46
3.92353e+25	4.6616e+03	-4.56e-37	-6.70e-22	-3.95e-46
3.94670e+25	4.4837e+03	-5.14e-37	-8.52e-22	-8.74e-46
3.96503e+25	4.3319e+03	-5.64e-37	-9.62e-22	-6.93e-46
3.97968e+25	4.1256e+03	-6.31e-37	-1.53e-21	-4.18e-45
3.99050e+25	4.0480e+03	-6.57e-37	-9.57e-22	7.03e-45
3.99982e+25	3.6114e+03	-7.99e-37	-4.14e-21	-3.02e-44
4.00772e+25	3.6521e+03	-7.86e-37	7.72e-22	9.33e-44
4.01379e+25	3.1732e+03	-9.39e-37	-6.99e-21	-1.13e-43
4.02166e+25	2.9053e+03	-1.02e-36	-3.01e-21	4.47e-44
4.03017e+25	2.7789e+03	-1.06e-36	-1.56e-21	1.79e-44
4.03791e+25	2.6873e+03	-1.09e-36	-1.24e-21	4.30e-45
4.04495e+25	2.6110e+03	-1.12e-36	-1.14e-21	1.59e-45
4.05136e+25	2.5506e+03	-1.14e-36	-9.89e-22	2.40e-45
4.05720e+25	2.5014e+03	-1.15e-36	-8.84e-22	1.89e-45
4.06359e+25	2.4118e+03	-1.18e-36	-1.24e-21	-4.93e-45
4.07049e+25	2.3633e+03	-1.19e-36	-7.38e-22	7.64e-45
4.07677e+25	2.3218e+03	-1.21e-36	-6.93e-22	7.53e-46
4.08365e+25	2.2507e+03	-1.23e-36	-9.15e-22	-2.86e-45
4.09107e+25	2.2106e+03	-1.24e-36	-5.66e-22	4.93e-45
4.09921e+25	2.1415e+03	-1.26e-36	-7.51e-22	-2.01e-45
4.10800e+25	2.1017e+03	-1.28e-36	-4.76e-22	3.28e-45
4.11763e+25	2.0343e+03	-1.30e-36	-6.19e-22	-1.31e-45
4.12803e+25	1.9950e+03	-1.31e-36	-3.97e-22	2.24e-45
4.13942e+25	1.9360e+03	-1.33e-36	-4.58e-22	-4.73e-46
4.15172e+25	1.8987e+03	-1.34e-36	-3.19e-22	1.19e-45
4.16519e+25	1.8396e+03	-1.35e-36	-3.88e-22	-4.54e-46
4.17974e+25	1.8019e+03	-1.36e-36	-2.72e-22	8.36e-46
4.19298e+25	1.7693e+03	-1.37e-36	-2.58e-22	1.10e-46
4.20749e+25	1.7187e+03	-1.39e-36	-3.08e-22	-3.06e-46
4.22315e+25	1.6822e+03	-1.39e-36	-2.44e-22	4.29e-46
4.23740e+25	1.6534e+03	-1.40e-36	-2.12e-22	2.36e-46
4.25302e+25	1.6065e+03	-1.41e-36	-2.66e-22	-3.02e-46
4.26988e+25	1.5762e+03	-1.42e-36	-1.88e-22	4.82e-46
4.28836e+25	1.5288e+03	-1.42e-36	-2.27e-22	-1.86e-46
4.30830e+25	1.4974e+03	-1.43e-36	-1.65e-22	3.27e-46
4.32645e+25	1.4706e+03	-1.43e-36	-1.55e-22	5.80e-47
4.34634e+25	1.4286e+03	-1.43e-36	-1.87e-22	-1.42e-46
4.36781e+25	1.4007e+03	-1.44e-36	-1.36e-22	2.49e-46
4.39134e+25	1.3588e+03	-1.44e-36	-1.58e-22	-8.16e-47
4.41675e+25	1.3300e+03	-1.44e-36	-1.19e-22	1.61e-46
4.43986e+25	1.3057e+03	-1.44e-36	-1.11e-22	3.74e-47
4.46519e+25	1.2691e+03	-1.43e-36	-1.28e-22	-6.07e-47
4.49254e+25	1.2437e+03	-1.43e-36	-9.71e-23	1.18e-46
4.51742e+25	1.2223e+03	-1.42e-36	-9.04e-23	2.81e-47
4.54469e+25	1.1904e+03	-1.41e-36	-1.04e-22	-4.26e-47
4.57413e+25	1.1679e+03	-1.41e-36	-8.02e-23	8.33e-47
4.60639e+25	1.1359e+03	-1.40e-36	-8.77e-23	-2.04e-47
4.64121e+25	1.1129e+03	-1.39e-36	-6.93e-23	5.52e-47
4.67291e+25	1.0935e+03	-1.38e-36	-6.43e-23	1.68e-47
4.70763e+25	1.0659e+03	-1.36e-36	-7.02e-23	-1.52e-47
4.74512e+25	1.0458e+03	-1.35e-36	-5.64e-23	3.88e-47
4.78621e+25	1.0182e+03	-1.33e-36	-5.93e-23	-6.27e-48
4.83056e+25	9.9759e+02	-1.31e-36	-4.88e-23	2.48e-47
4.87092e+25	9.7954e+02	-1.30e-36	-4.69e-23	4.87e-48
4.91515e+25	9.5511e+02	-1.27e-36	-4.89e-23	-3.84e-48
4.96289e+25	9.3674e+02	-1.26e-36	-4.04e-23	1.87e-47
5.01521e+25	9.1284e+02	-1.23e-36	-4.04e-23	-7.61e-50
5.07170e+25	8.9449e+02	-1.21e-36	-3.41e-23	1.17e-47
5.12310e+25	8.7923e+02	-1.19e-36	-3.12e-23	6.01e-48
5.17942e+25	8.5930e+02	-1.16e-36	-3.13e-23	-2.37e-49
5.24023e+25	8.4388e+02	-1.14e-36	-2.66e-23	8.10e-48
5.30686e+25	8.2458e+02	-1.11e-36	-2.56e-23	1.31e-48
5.37879e+25	8.0946e+02	-1.09e-36	-2.21e-23	5.20e-48
5.45762e+25	7.9115e+02	-1.06e-36	-2.06e-23	1.68e-48
5.54272e+25	7.7673e+02	-1.03e-36	-1.78e-23	3.42e-48
5.63597e+25	7.5981e+02	-9.99e-37	-1.60e-23	1.65e-48
5.73664e+25	7.4660e+02	-9.76e-37	-1.38e-23	2.37e-48
5.84696e+25	7.3152e+02	-9.46e-37	-1.21e-23	1.36e-48
5.96605e+25	7.2010e+02	-9.27e-37	-1.01e-23	1.78e-48
6.09655e+25	7.0802e+02	-9.07e-37	-8.19e-24	1.27e-48
6.26621e+25	6.9508e+02	-8.88e-37	-6.75e-24	7.51e-49
6.46971e+25	6.8544e+02	-8.84e-37	-4.48e-24	1.05e-48
6.66550e+25	6.8200e+02	-9.02e-37	-1.95e-24	1.43e-48
6.82632e+25	6.8194e+02	-9.26e-37	-3.77e-26	1.32e-48
6.95962e+25	6.8362e+02	-9.53e-37	1.38e-24	1.17e-48
7.07151e+25	6.8613e+02	-9.80e-37	2.45e-24	1.04e-48
7.16639e+25	6.8906e+02	-1.01e-36	3.36e-24	1.04e-48
7.24750e+25	6.9247e+02	-1.03e-36	4.56e-24	1.60e-48
7.31733e+25	6.9515e+02	-1.05e-36	4.15e-24	-6.35e-49
7.37777e+25	6.9821e+02	-1.07e-36	5.45e-24	2.32e-48
7.43033e+25	7.0087e+02	-1.09e-36	5.43e-24	-4.07e-50
7.47623e+25	7.0364e+02	-1.11e-36	6.45e-24	2.39e-48
7.51645e+25	7.0569e+02	-1.12e-36	5.46e-24	-2.63e-48
7.55180e+25	7.0852e+02	-1.13e-36	8.53e-24	9.28e-48
7.58297e+25	7.1039e+02	-1.14e-36	6.41e-24	-7.25e-48
7.61050e+25	7.1229e+02	-1.16e-36	7.35e-24	3.62e-48
7.63531e+25	7.1389e+02	-1.16e-36	6.75e-24	-2.51e-48
7.65892e+25	7.1569e+02	-1.17e-36	7.65e-24	3.83e-48
7.68224e+25	7.1724e+02	-1.18e-36	6.67e-24	-4.23e-48
7.70528e+25	7.1889e+02	-1.19e-36	7.22e-24	2.40e-48
7.72803e+25	7.2047e+02	-1.20e-36	6.98e-24	-1.09e-48
7.75051e+25	7.2220e+02	-1.21e-36	7.78e-24	3.58e-48
7.77271e+25	7.2378e+02	-1.22e-36	7.16e-24	-2.77e-48
7.79465e+25	7.2555e+02	-1.23e-36	8.09e-24	4.25e-48
7.81632e+25	7.2719e+02	-1.23e-36	7.61e-24	-2.23e-48
7.83270e+25	7.2935e+02	-1.24e-36	1.93e-23	1.04e-46
7.83270e+25	7.2935e+02	-1.24e-36	1.93e-23	0.00e+00
1.15955e+22	1.7206e+04	7.35e-37
6.95727e+22	1.6840e+04	6.91e-37	-3.95e-21
1.79888e+23	1.6691e+04	6.78e-37	-1.16e-21	2.18e-44
4.58805e+23	1.6239e+04	6.27e-37	-1.05e-21	2.64e-46
9.05567e+23	1.6067e+04	6.07e-37	-3.71e-22	1.47e-45
1.43866e+24	1.5865e+04	5.83e-37	-3.36e-22	5.80e-47
2.13168e+24	1.5569e+04	5.46e-37	-3.78e-22	-5.44e-47
3.03260e+24	1.5206e+04	5.01e-37	-3.56e-22	2.22e-47
4.18323e+24	1.4737e+04	4.43e-37	-3.66e-22	-7.90e-48
5.42903e+24	1.4290e+04	3.88e-37	-3.70e-22	-3.31e-48
6.61314e+24	1.3817e+04	3.29e-37	-4.08e-22	-3.29e-47
7.70100e+24	1.3363e+04	2.74e-37	-4.47e-22	-3.87e-47
8.65734e+24	1.2913e+04	2.19e-37	-5.02e-22	-6.08e-47
9.49158e+24	1.2480e+04	1.67e-37	-5.61e-22	-7.70e-47
1.02112e+25	1.2058e+04	1.16e-37	-6.32e-22	-1.06e-46
1.08310e+25	1.1645e+04	6.56e-38	-7.22e-22	-1.58e-46
1.13590e+25	1.1262e+04	1.91e-38	-7.91e-22	-1.42e-46
1.18144e+25	1.0874e+04	-2.84e-38	-9.09e-22	-2.75e-46
1.22075e+25	1.0511e+04	-7.34e-38	-1.01e-21	-2.86e-46
1.25429e+25	1.0146e+04	-1.19e-37	-1.17e-21	-5.11e-46
1.28288e+25	9.8024e+03	-1.63e-37	-1.32e-21	-5.80e-46
1.30700e+25	9.4648e+03	-2.07e-37	-1.52e-21	-8.80e-46
1.32749e+25	9.1393e+03	-2.50e-37	-1.74e-21	-1.19e-45
1.34472e+25	8.8134e+03	-2.94e-37	-2.07e-21	-2.08e-45
1.35900e+25	8.5452e+03	-3.32e-37	-2.10e-21	-2.32e-46
1.37151e+25	8.4222e+03	-3.49e-37	-1.01e-21	8.92e-45
1.38558e+25	8.2245e+03	-3.76e-37	-1.24e-21	-1.49e-45
1.40344e+25	7.9656e+03	-4.12e-37	-1.30e-21	-3.09e-46
1.42252e+25	7.7612e+03	-4.42e-37	-1.12e-21	1.03e-45
1.44211e+25	7.4894e+03	-4.83e-37	-1.30e-21	-8.94e-46
1.46116e+25	7.2981e+03	-5.13e-37	-1.11e-21	1.12e-45
1.47965e+25	7.0222e+03	-5.58e-37	-1.40e-21	-1.46e-45
1.49705e+25	6.8574e+03	-5.87e-37	-1.09e-21	2.02e-45
1.51399e+25	6.5624e+03	-6.39e-37	-1.57e-21	-2.52e-45
1.52967e+25	6.4406e+03	-6.62e-37	-9.71e-22	4.76e-45
1.54411e+25	6.1607e+03	-7.15e-37	-1.71e-21	-4.56e-45
1.55766e+25	6.0566e+03	-7.37e-37	-9.66e-22	6.95e-45
1.57006e+25	5.7989e+03	-7.90e-37	-1.84e-21	-6.23e-45
1.58180e+25	5.7048e+03	-8.11e-37	-9.95e-22	8.93e-45
1.59268e+25	5.4611e+03	-8.65e-37	-1.98e-21	-8.03e-45
1.60296e+25	5.3821e+03	-8.84e-37	-9.56e-22	1.24e-44
1.61247e+25	5.1549e+03	-9.38e-37	-2.11e-21	-1.08e-44
1.62150e+25	5.1055e+03	-9.51e-37	-6.75e-22	1.97e-44
1.62991e+25	4.8808e+03	-1.01e-36	-2.36e-21	-1.77e-44
1.63777e+25	4.8382e+03	-1.02e-36	-6.87e-22	2.71e-44
1.64489e+25	4.6612e+03	-1.07e-36	-2.20e-21	-1.88e-44
1.65210e+25	4.5824e+03	-1.09e-36	-1.24e-21	1.51e-44
1.65942e+25	4.4050e+03	-1.14e-36	-2.14e-21	-1.10e-44
1.66664e+25	4.3343e+03	-1.16e-36	-1.15e-21	1.62e-44
1.67373e+25	4.1667e+03	-1.21e-36	-2.09e-21	-1.18e-44
1.68072e+25	4.1315e+03	-1.23e-36	-5.90e-22	2.51e-44
1.68759e+25	3.9674e+03	-1.28e-36	-2.11e-21	-1.96e-44
1.69429e+25	3.9333e+03	-1.29e-36	-6.04e-22	2.68e-44
1.70077e+25	3.8034e+03	-1.33e-36	-1.77e-21	-1.60e-44
1.70765e+25	3.7321e+03	-1.36e-36	-1.11e-21	1.03e-44
1.71505e+25	3.6027e+03	-1.40e-36	-1.55e-21	-5.26e-45
1.72272e+25	3.5479e+03	-1.42e-36	-7.84e-22	1.09e-44
1.73075e+25	3.4271e+03	-1.47e-36	-1.33e-21	-6.02e-45
1.73915e+25	3.3660e+03	-1.49e-36	-7.91e-22	6.98e-45
1.74804e+25	3.2486e+03	-1.54e-36	-1.17e-21	-3.76e-45
1.75723e+25	3.2013e+03	-1.56e-36	-5.68e-22	7.21e-45
1.76682e+25	3.0918e+03	-1.60e-36	-1.01e-21	-4.08e-45
1.77683e+25	3.0433e+03	-1.62e-36	-5.27e-22	5.26e-45
1.78739e+25	2.9427e+03	-1.66e-36	-8.43e-22	-2.65e-45
1.79879e+25	2.8857e+03	-1.69e-36	-5.24e-22	2.94e-45
1.81128e+25	2.7890e+03	-1.73e-36	-6.85e-22	-1.14e-45
1.82476e+25	2.7295e+03	-1.75e-36	-4.63e-22	1.73e-45
1.83703e+25	2.6827e+03	-1.77e-36	-4.00e-22	5.42e-46
1.85048e+25	2.5986e+03	-1.81e-36	-5.53e-22	-1.01e-45
1.86499e+25	2.5490e+03	-1.83e-36	-3.59e-22	1.41e-45
1.88090e+25	2.4667e+03	-1.87e-36	-4.57e-22	-5.47e-46
1.89807e+25	2.4157e+03	-1.89e-36	-3.12e-22	8.91e-46
1.91370e+25	2.3751e+03	-1.91e-36	-2.73e-22	2.60e-46
1.93082e+25	2.3031e+03	-1.94e-36	-3.72e-22	-5.10e-46
1.94931e+25	2.2607e+03	-1.96e-36	-2.41e-22	7.43e-46
1.96957e+25	2.1900e+03	-1.98e-36	-3.09e-22	-2.97e-46
1.99144e+25	2.1479e+03	-2.00e-36	-2.02e-22	5.13e-46
2.01540e+25	2.0795e+03	-2.03e-36	-2.53e-22	-1.87e-46
2.04127e+25	2.0391e+03	-2.04e-36	-1.64e-22	3.60e-46
2.06962e+25	1.9748e+03	-2.06e-36	-2.01e-22	-1.14e-46
2.10023e+25	1.9387e+03	-2.07e-36	-1.24e-22	2.63e-46
2.13377e+25	1.8813e+03	-2.09e-36	-1.51e-22	-7.30e-47
2.16998e+25	1.8536e+03	-2.10e-36	-8.03e-23	2.06e-46
2.20965e+25	1.8075e+03	-2.10e-36	-1.03e-22	-4.98e-47
2.25249e+25	1.7973e+03	-2.10e-36	-2.50e-23	1.90e-46
2.29141e+25	1.7976e+03	-2.10e-36	6.76e-25	6.95e-47
2.32825e+25	1.7955e+03	-2.10e-36	-5.64e-24	-1.72e-47
2.37038e+25	1.7926e+03	-2.09e-36	-6.14e-24	-1.05e-48
2.41467e+25	1.8723e+03	-2.07e-36	1.95e-22	4.90e-46
2.45303e+25	1.9497e+03	-2.04e-36	2.17e-22	6.16e-47
2.48441e+25	2.0550e+03	-1.99e-36	3.90e-22	6.42e-46
2.50582e+25	2.1752e+03	-1.94e-36	7.60e-22	2.34e-45
2.51801e+25	2.2642e+03	-1.90e-36	1.04e-21	3.22e-45
2.52558e+25	2.3111e+03	-1.88e-36	7.16e-22	-4.88e-45
2.53312e+25	2.3304e+03	-1.87e-36	2.26e-22	-5.75e-45
2.54292e+25	2.3508e+03	-1.85e-36	1.84e-22	-3.84e-46
2.55566e+25	2.4006e+03	-1.82e-36	3.46e-22	1.13e-45
2.57221e+25	2.4671e+03	-1.78e-36	3.55e-22	5.14e-47
2.59198e+25	2.5781e+03	-1.72e-36	5.33e-22	8.52e-46
2.60965e+25	2.7673e+03	-1.63e-36	1.30e-21	5.31e-45
2.62053e+25	2.9412e+03	-1.56e-36	2.40e-21	1.51e-44
2.62600e+25	3.0394e+03	-1.52e-36	2.67e-21	7.38e-45
2.62955e+25	3.0831e+03	-1.50e-36	1.28e-21	-4.06e-44
2.63348e+25	3.1110e+03	-1.48e-36	6.26e-22	-1.47e-44
2.63859e+25	3.1388e+03	-1.47e-36	4.82e-22	-2.50e-45
2.64523e+25	3.2045e+03	-1.44e-36	8.74e-22	5.22e-45
2.65387e+25	3.2817e+03	-1.40e-36	7.91e-22	-8.52e-46
2.66497e+25	3.3883e+03	-1.35e-36	8.57e-22	5.27e-46
2.67712e+25	3.5822e+03	-1.27e-36	1.63e-21	6.55e-45
2.68634e+25	3.8283e+03	-1.18e-36	3.74e-21	3.21e-44
2.69128e+25	3.9669e+03	-1.12e-36	4.22e-21	1.44e-44
2.69433e+25	4.0297e+03	-1.10e-36	2.22e-21	-7.06e-44
2.69758e+25	4.0691e+03	-1.08e-36	1.07e-21	-3.13e-44
2.70180e+25	4.1030e+03	-1.06e-36	7.10e-22	-7.61e-45
2.70729e+25	4.1886e+03	-1.03e-36	1.38e-21	1.08e-44
2.71442e+25	4.2779e+03	-9.92e-37	1.11e-21	-3.37e-45
2.72370e+25	4.4029e+03	-9.40e-37	1.19e-21	8.05e-46
2.73448e+25	4.5622e+03	-8.75e-37	1.44e-21	2.21e-45
2.74478e+25	4.7479e+03	-8.03e-37	1.95e-21	5.39e-45
2.75319e+25	4.9167e+03	-7.39e-37	2.31e-21	4.94e-45
2.76003e+25	5.0177e+03	-6.98e-37	1.58e-21	-1.14e-44
2.76737e+25	5.0633e+03	-6.75e-37	5.50e-22	-1.25e-44
2.77691e+25	5.1640e+03	-6.32e-37	9.34e-22	3.56e-45
2.78931e+25	5.2685e+03	-5.85e-37	7.45e-22	-1.35e-45
2.80544e+25	5.3903e+03	-5.28e-37	6.68e-22	-4.25e-46
2.82640e+25	5.5278e+03	-4.63e-37	5.81e-22	-3.68e-46
2.85253e+25	5.6824e+03	-3.87e-37	5.41e-22	-1.38e-46
2.88256e+25	5.8326e+03	-3.12e-37	4.77e-22	-2.04e-46
2.91666e+25	5.9412e+03	-2.48e-37	2.96e-22	-4.93e-46
2.95887e+25	5.9984e+03	-1.98e-37	1.20e-22	-3.68e-46
3.01374e+25	6.0253e+03	-1.55e-37	4.34e-23	-1.24e-46
3.08507e+25	5.9663e+03	-1.38e-37	-7.33e-23	-1.45e-46
3.17780e+25	5.7966e+03	-1.59e-37	-1.62e-22	-8.45e-47
3.28215e+25	5.5519e+03	-2.15e-37	-2.36e-22	-7.10e-47
3.36944e+25	5.3240e+03	-2.80e-37	-3.22e-22	-1.23e-46
3.42957e+25	5.1174e+03	-3.47e-37	-4.17e-22	-1.91e-46
3.47275e+25	4.9277e+03	-4.11e-37	-5.15e-22	-2.67e-46
3.50550e+25	4.7418e+03	-4.76e-37	-6.48e-22	-4.62e-46
3.53082e+25	4.5725e+03	-5.36e-37	-7.71e-22	-5.61e-46
3.55069e+25	4.4010e+03	-5.97e-37	-9.64e-22	-1.09e-45
3.56643e+25	4.2376e+03	-6.56e-37	-1.19e-21	-1.67e-45
3.57860e+25	4.0790e+03	-7.13e-37	-1.49e-21	-2.77e-45
3.58804e+25	3.9244e+03	-7.68e-37	-1.88e-21	-4.77e-45
3.59528e+25	3.7817e+03	-8.20e-37	-2.28e-21	-6.36e-45
3.60090e+25	3.6080e+03	-8.81e-37	-3.49e-21	-2.43e-44
3.60494e+25	3.6013e+03	-8.84e-37	-2.15e-22	1.06e-43
3.60851e+25	3.3588e+03	-9.69e-37	-6.01e-21	-1.44e-43
3.61153e+25	3.4268e+03	-9.45e-37	3.37e-21	4.66e-43
3.61385e+25	3.2427e+03	-1.01e-36	-7.02e-21	-3.97e-43
3.61686e+25	3.0867e+03	-1.06e-36	-4.58e-21	7.18e-44
3.61958e+25	3.1002e+03	-1.06e-36	6.68e-22	2.59e-43
3.62191e+25	2.9953e+03	-1.10e-36	-3.99e-21	-1.77e-43
3.62442e+25	2.9475e+03	-1.11e-36	-2.00e-21	8.32e-44
3.62717e+25	2.8619e+03	-1.14e-36	-2.75e-21	-2.42e-44
3.63014e+25	2.8269e+03	-1.15e-36	-1.24e-21	5.35e-44
3.63339e+25	2.7429e+03	-1.18e-36	-2.28e-21	-2.85e-44
3.63691e+25	2.7054e+03	-1.20e-36	-1.12e-21	3.47e-44
3.64076e+25	2.6294e+03	-1.22e-36	-1.75e-21	-1.44e-44
3.64492e+25	2.5898e+03	-1.23e-36	-1.00e-21	1.89e-44
3.64947e+25	2.5170e+03	-1.26e-36	-1.41e-21	-8.02e-45
3.65439e+25	2.4756e+03	-1.27e-36	-8.84e-22	1.13e-44
3.65978e+25	2.3993e+03	-1.30e-36	-1.25e-21	-6.04e-45
3.66560e+25	2.3580e+03	-1.32e-36	-7.46e-22	9.13e-45
3.67197e+25	2.2847e+03	-1.34e-36	-1.02e-21	-3.77e-45
3.67886e+25	2.2438e+03	-1.36e-36	-6.23e-22	6.02e-45
3.68640e+25	2.1727e+03	-1.38e-36	-8.34e-22	-2.48e-45
3.69454e+25	2.1321e+03	-1.39e-36	-5.24e-22	4.00e-45
3.70346e+25	2.0627e+03	-1.42e-36	-6.88e-22	-1.63e-45
3.71309e+25	2.0220e+03	-1.43e-36	-4.43e-22	2.66e-45
3.72186e+25	1.9885e+03	-1.44e-36	-4.02e-22	4.98e-46
3.73147e+25	1.9344e+03	-1.46e-36	-4.97e-22	-8.81e-46
3.74183e+25	1.9020e+03	-1.47e-36	-3.28e-22	1.72e-45
3.75320e+25	1.8476e+03	-1.49e-36	-4.24e-22	-7.50e-46
3.76546e+25	1.8137e+03	-1.50e-36	-2.90e-22	1.15e-45
3.77891e+25	1.7579e+03	-1.51e-36	-3.67e-22	-5.07e-46
3.79342e+25	1.7218e+03	-1.52e-36	-2.61e-22	7.66e-46
3.80663e+25	1.6913e+03	-1.53e-36	-2.42e-22	1.53e-46
3.82110e+25	1.6416e+03	-1.54e-36	-3.04e-22	-3.79e-46
3.83672e+25	1.6099e+03	-1.55e-36	-2.13e-22	6.08e-46
3.85384e+25	1.5598e+03	-1.56e-36	-2.59e-22	-2.34e-46
3.87232e+25	1.5269e+03	-1.57e-36	-1.87e-22	4.07e-46
3.88914e+25	1.4990e+03	-1.57e-36	-1.74e-22	8.07e-47
3.90757e+25	1.4547e+03	-1.58e-36	-2.13e-22	-1.86e-46
3.92746e+25	1.4256e+03	-1.58e-36	-1.54e-22	3.12e-46
3.94557e+25	1.4008e+03	-1.58e-36	-1.44e-22	5.67e-47
3.96541e+25	1.3619e+03	-1.58e-36	-1.73e-22	-1.30e-46
3.98683e+25	1.3359e+03	-1.58e-36	-1.27e-22	2.24e-46
4.01030e+25	1.2968e+03	-1.58e-36	-1.48e-22	-7.62e-47
4.03564e+25	1.2699e+03	-1.58e-36	-1.11e-22	1.51e-46
4.05869e+25	1.2472e+03	-1.57e-36	-1.03e-22	3.52e-47
4.08396e+25	1.2133e+03	-1.56e-36	-1.19e-22	-5.35e-47
4.11124e+25	1.1896e+03	-1.56e-36	-9.12e-23	1.06e-46
4.14113e+25	1.1557e+03	-1.55e-36	-1.00e-22	-2.73e-47
4.17340e+25	1.1314e+03	-1.54e-36	-7.88e-23	7.02e-47
4.20276e+25	1.1110e+03	-1.53e-36	-7.29e-23	2.10e-47
4.23494e+25	1.0819e+03	-1.51e-36	-8.00e-23	-1.95e-47
4.26968e+25	1.0609e+03	-1.50e-36	-6.36e-23	4.95e-47
4.30775e+25	1.0320e+03	-1.48e-36	-6.71e-23	-8.12e-48
4.34884e+25	1.0105e+03	-1.46e-36	-5.48e-23	3.15e-47
4.38624e+25	9.9220e+02	-1.44e-36	-5.14e-23	9.58e-48
4.42722e+25	9.6657e+02	-1.42e-36	-5.53e-23	-8.50e-48
4.47146e+25	9.4747e+02	-1.40e-36	-4.53e-23	2.37e-47
4.51172e+25	9.3150e+02	-1.38e-36	-4.16e-23	9.65e-48
4.55583e+25	9.0983e+02	-1.36e-36	-4.35e-23	-3.67e-48
4.60346e+25	8.9346e+02	-1.34e-36	-3.61e-23	1.63e-47
4.65565e+25	8.7219e+02	-1.31e-36	-3.61e-23	-2.03e-50
4.71199e+25	8.5584e+02	-1.28e-36	-3.04e-23	1.05e-47
4.77373e+25	8.3532e+02	-1.25e-36	-2.94e-23	1.49e-48
4.84039e+25	8.1935e+02	-1.22e-36	-2.51e-23	6.71e-48
4.91342e+25	7.9995e+02	-1.19e-36	-2.35e-23	1.99e-48
4.99227e+25	7.8477e+02	-1.16e-36	-2.02e-23	4.38e-48
5.07868e+25	7.6690e+02	-1.13e-36	-1.83e-23	1.96e-48
5.17196e+25	7.5329e+02	-1.10e-36	-1.53e-23	3.34e-48
5.27418e+25	7.3715e+02	-1.07e-36	-1.40e-23	1.17e-48
5.38453e+25	7.2517e+02	-1.05e-36	-1.14e-23	2.44e-48
5.50545e+25	7.1247e+02	-1.02e-36	-9.29e-24	1.54e-48
5.66265e+25	6.9877e+02	-9.99e-37	-7.71e-24	8.90e-49
5.85047e+25	6.8865e+02	-9.94e-37	-5.11e-24	1.31e-48
6.03045e+25	6.8492e+02	-1.01e-36	-2.30e-24	1.74e-48
6.17815e+25	6.8470e+02	-1.04e-36	-1.64e-25	1.60e-48
6.30051e+25	6.8626e+02	-1.07e-36	1.40e-24	1.40e-48
6.40318e+25	6.8868e+02	-1.10e-36	2.58e-24	1.25e-48
6.49020e+25	6.9215e+02	-1.13e-36	4.34e-24	2.20e-48
6.56460e+25	6.9455e+02	-1.15e-36	3.49e-24	-1.23e-48
6.62863e+25	6.9763e+02	-1.17e-36	5.18e-24	2.85e-48
6.68402e+25	7.0051e+02	-1.20e-36	5.60e-24	8.19e-49
6.73218e+25	7.0338e+02	-1.22e-36	6.40e-24	1.76e-48
6.77424e+25	7.0570e+02	-1.23e-36	5.91e-24	-1.23e-48
6.81109e+25	7.0849e+02	-1.25e-36	8.10e-24	6.34e-48
6.84348e+25	7.1024e+02	-1.26e-36	5.77e-24	-7.67e-48
6.87203e+25	7.1291e+02	-1.28e-36	9.99e-24	1.58e-47
6.89725e+25	7.1455e+02	-1.29e-36	6.92e-24	-1.29e-47
6.91994e+25	7.1632e+02	-1.30e-36	8.16e-24	5.69e-48
6.94152e+25	7.1765e+02	-1.31e-36	6.17e-24	-9.28e-48
6.96283e+25	7.1965e+02	-1.32e-36	9.46e-24	1.56e-47
6.98387e+25	7.2101e+02	-1.33e-36	6.49e-24	-1.42e-47
7.00466e+25	7.2277e+02	-1.34e-36	8.51e-24	9.79e-48
7.02519e+25	7.2404e+02	-1.34e-36	6.24e-24	-1.11e-47
7.04547e+25	7.2615e+02	-1.35e-36	1.05e-23	2.09e-47
7.06551e+25	7.2757e+02	-1.36e-36	7.14e-24	-1.67e-47
7.08531e+25	7.2945e+02	-1.37e-36	9.53e-24	1.22e-47
7.10049e+25	7.3140e+02	-1.38e-36	1.83e-23	8.19e-47
7.10049e+25	7.3140e+02	-1.38e-36	1.83e-23	0.00e+00
1.06333e+22	1.6686e+04	7.48e-37
6.37998e+22	1.6307e+04	6.98e-37	-4.45e-21
