# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in F14_WIDE field AND MagI between -100 and 100 AND Spectroscopic Redshift > 0
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	 
140023191	VVDS-J135538.91+040714.5	208.912135	4.1207043	0.8755	3	21.6043	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.6043	0.0295
140023194	VVDS-J135543.44+040714.9	208.931018	4.1208212	0.4426	3	21.651	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.651	0.0244
140023338	VVDS-J135900.79+040720.2	209.753322	4.1222939	0.7108	3	21.6456	-99.9	-99.9	26.1427	0.349642	23.72764	0.096655	22.666742	0.034979	21.6456	0.0272
140023368	VVDS-J135836.87+040716.6	209.653625	4.1212908	0.7460	3	21.779	-99.9	-99.9	25.139124	0.250053	23.672543	0.058809	22.326913	0.028618	21.779	0.0428
140023463	VVDS-J135921.23+040720.0	209.838476	4.1222327	9.9999	0	22.2485	-99.9	-99.9	23.070465	0.040707	22.356426	0.038119	22.302738	0.031363	22.2485	0.0493
140023575	VVDS-J135611.98+040719.7	209.049938	4.1221405	1.0658	2	22.0665	-99.9	-99.9	99.99	99.99	24.808197	0.13875	23.140741	0.057855	22.0665	0.0333
140023628	VVDS-J135923.08+040723.3	209.846169	4.1231554	0.3953	3	21.9416	-99.9	-99.9	23.521799	0.05052	22.546797	0.03714	21.917804	0.022832	21.9416	0.0297
140023794	VVDS-J135735.32+040723.8	209.397177	4.1232881	9.9999	0	22.4962	-99.9	-99.9	25.853388	0.292816	24.749441	0.200707	24.294515	0.12857	22.4962	0.0829
140023933	VVDS-J135621.72+040725.4	209.090522	4.1237379	9.9999	0	22.4743	-99.9	-99.9	25.179161	0.153126	24.348762	0.086301	23.588382	0.060546	22.4743	0.0668
140024131	VVDS-J135935.71+040722.8	209.898813	4.1230095	0.2119	1	20.0089	-99.9	-99.9	22.235121	0.022058	20.994032	0.014432	20.415203	0.008297	20.0089	0.009
140024133	VVDS-J135630.37+040722.3	209.126552	4.1228751	0.8242	2	21.2888	-99.9	-99.9	25.63122	0.259625	24.785917	0.35415	23.420335	0.126717	21.2888	0.0471
140024331	VVDS-J135819.81+040726.5	209.582574	4.124045	0.4805	2	21.7758	-99.9	-99.9	23.206322	0.055537	22.731035	0.034343	22.054386	0.026181	21.7758	0.0347
140024667	VVDS-J135813.30+040730.3	209.555452	4.1250855	0.4416	3	20.9386	-99.9	-99.9	22.640396	0.030504	21.737478	0.017041	21.222915	0.014101	20.9386	0.0189
140024919	VVDS-J135931.40+040735.0	209.880843	4.1264077	0.5535	2	22.303	-99.9	-99.9	24.260656	0.119569	23.409924	0.104057	22.744979	0.054491	22.303	0.0478
140025088	VVDS-J135938.21+040734.3	209.909226	4.1262063	0.5589	2	20.8289	-99.9	-99.9	22.911629	0.036148	22.023996	0.029398	21.159441	0.013709	20.8289	0.0187
140025090	VVDS-J135741.12+040738.7	209.421367	4.1274288	1.0261	21	23.0001	-99.9	-99.9	25.78698	0.238674	24.677797	0.174258	23.813203	0.105438	23.0001	0.0647
140025206	VVDS-J135854.04+040738.3	209.725191	4.1273122	0.1569	4	22.2402	-99.9	-99.9	23.238186	0.067183	22.354969	0.078995	22.151849	0.038003	22.2402	0.0613
140025307	VVDS-J135817.61+040736.5	209.573379	4.1268285	0.5680	3	21.0556	-99.9	-99.9	22.479994	0.038121	21.95438	0.020393	21.473877	0.015641	21.0556	0.0204
140025453	VVDS-J135557.71+040738.4	208.990498	4.1273404	0.6282	4	22.3115	-99.9	-99.9	23.460426	0.065389	23.303482	0.051452	-99	-99	22.3115	0.0387
140025555	VVDS-J135800.31+040741.8	209.50131	4.1282875	0.4759	1	22.3657	-99.9	-99.9	25.579073	0.223568	24.380094	0.095334	23.264001	0.049234	22.3657	0.0448
140025580	VVDS-J135750.09+040744.2	209.458733	4.1289546	9.9999	20	23.6888	-99.9	-99.9	24.895395	0.204524	23.74024	0.071888	24.402031	0.101578	23.6888	0.1206
140025586	VVDS-J135930.09+040738.7	209.875411	4.127421	0.5538	3	20.7765	-99.9	-99.9	23.103281	0.040689	22.168264	0.033777	21.282188	0.01447	20.7765	0.0154
140025833	VVDS-J135650.02+040746.4	209.208443	4.1295754	0.1000	1	20.4121	-99.9	-99.9	21.324451	0.014534	20.721828	0.009503	20.498373	0.010051	20.4121	0.013
140025834	VVDS-J135724.36+040741.9	209.351526	4.1283218	0.3617	4	21.3117	-99.9	-99.9	22.761829	0.029831	21.855478	0.016991	21.445068	0.01445	21.3117	0.0199
140025894	VVDS-J135838.92+040745.8	209.662185	4.1294142	0.7323	1	22.3309	-99.9	-99.9	25.288477	0.141894	25.003534	0.153414	23.08609	0.04501	22.3309	0.0472
140025931	VVDS-J135750.30+040744.6	209.459599	4.1290607	9.9999	0	22.2853	-99.9	-99.9	24.627226	0.147143	23.584345	0.079192	23.151893	0.054255	22.2853	0.0514
140025935	VVDS-J135642.73+040740.2	209.178045	4.1278423	0.1561	4	21.2358	-99.9	-99.9	22.234627	0.022817	21.566261	0.01542	21.553291	0.015635	21.2358	0.0221
140025936	VVDS-J135535.52+040743.8	208.898034	4.128835	0.4197	3	22.0737	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0737	0.0486
140026181	VVDS-J135829.05+040745.9	209.621075	4.129431	0.7632	3	21.473	-99.9	-99.9	22.806476	0.054179	22.339674	0.025759	21.735677	0.02115	21.473	0.0291
140026252	VVDS-J135846.06+040746.5	209.691954	4.1296045	0.8729	2	21.9439	-99.9	-99.9	99.99	99.99	23.552572	0.134285	22.725633	0.067937	21.9439	0.0476
140026350	VVDS-J135619.98+040741.3	209.083262	4.1281616	0.2427	3	19.6914	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	19.6914	0.0091
140026375	VVDS-J135611.53+040746.3	209.048077	4.1295403	0.4579	3	21.135	-99.9	-99.9	22.451521	0.027393	21.754263	0.017253	21.240985	0.01434	21.135	0.0175
140026418	VVDS-J135552.43+040747.2	208.968462	4.1297957	0.6280	4	21.3977	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.3977	0.0203
140026492	VVDS-J135733.46+040751.5	209.389443	4.1309853	0.6261	2	22.4475	-99.9	-99.9	24.456867	0.11449	24.267914	0.099401	23.437402	0.064153	22.4475	0.0782
140026526	VVDS-J135633.11+040748.1	209.137975	4.1300303	0.5470	3	22.312	-99.9	-99.9	23.665556	0.059048	22.97167	0.043468	22.456514	0.030725	22.312	0.0393
140026597	VVDS-J135700.13+040750.9	209.250556	4.1308152	1.2753	2	22.2204	-99.9	-99.9	22.86244	0.031946	22.747276	0.028731	22.581226	0.030072	22.2204	0.0453
140026625	VVDS-J135550.17+040747.7	208.959048	4.129929	0.3547	4	21.6836	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.6836	0.0309
140026889	VVDS-J135702.15+040753.2	209.258963	4.1314456	0.6065	1	22.2723	-99.9	-99.9	24.143398	0.101347	23.305769	0.050861	22.679565	0.039481	22.2723	0.0562
140026924	VVDS-J135617.73+040752.4	209.073889	4.1312241	0.2495	3	21.9949	-99.9	-99.9	23.390226	0.046086	22.422398	0.025018	22.042629	0.022584	21.9949	0.0306
140027301	VVDS-J135725.78+040757.8	209.357444	4.1327307	0.6595	2	22.088	-99.9	-99.9	23.867721	0.063068	23.239431	0.04738	22.568334	0.029382	22.088	0.0341
140027338	VVDS-J135642.12+040757.1	209.17552	4.1325411	1.6286	1	21.8434	-99.9	-99.9	22.802507	0.03652	22.187578	0.025285	22.075702	0.024888	21.8434	0.0439
140027349	VVDS-J135735.97+040758.7	209.399896	4.1329831	0.6221	1	21.79	-99.9	-99.9	23.497511	0.054301	22.614771	0.031337	22.134786	0.024045	21.79	0.0426
140027464	VVDS-J135541.31+040756.7	208.922136	4.132438	0.6546	3	22.3056	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.3056	0.0497
140027475	VVDS-J135656.26+040759.9	209.234418	4.133309	9.9999	0	22.4522	-99.9	-99.9	24.660042	0.094024	99.99	99.99	99.99	99.99	22.4522	0.0441
140027746	VVDS-J135601.96+040803.0	209.00818	4.1341778	9.9999	0	22.3888	-99.9	-99.9	23.761362	0.067223	23.606165	0.064825	23.732893	0.075085	22.3888	0.0903
140027769	VVDS-J135847.07+040805.2	209.696142	4.1347956	0.5899	3	22.3298	-99.9	-99.9	23.45442	0.051233	23.007252	0.053895	22.455553	0.030897	22.3298	0.0486
140027915	VVDS-J135723.63+040800.9	209.348489	4.1335835	0.6655	2	20.5267	-99.9	-99.9	22.489109	0.031096	21.801584	0.019825	21.03018	0.012253	20.5267	0.0133
140027956	VVDS-J135551.82+040754.0	208.965942	4.131672	0.2165	2	18.8189	-99.9	-99.9	-99	-99	-99	-99	-99	-99	18.8189	0.005
140027971	VVDS-J135929.56+040802.4	209.873168	4.134005	0.5505	4	21.5608	-99.9	-99.9	22.863262	0.042225	22.347715	0.0454	21.734836	0.021852	21.5608	0.0335
140028000	VVDS-J135722.53+040759.0	209.343901	4.1330689	0.8314	3	20.7844	-99.9	-99.9	25.092411	0.153414	23.069967	0.050547	21.954528	0.020806	20.7844	0.0153
140028256	VVDS-J135639.88+040804.5	209.16619	4.1345849	0.4243	1	22.3294	-99.9	-99.9	23.495123	0.055208	23.08955	0.059254	22.535053	0.033947	22.3294	0.0435
140028303	VVDS-J135846.50+040803.8	209.693773	4.134412	0.6048	3	21.1993	-99.9	-99.9	24.581611	0.135848	22.839415	0.067495	21.829811	0.024255	21.1993	0.0257
140028419	VVDS-J135929.00+040807.8	209.870842	4.1355231	0.5549	2	21.6787	-99.9	-99.9	25.5312	0.227755	23.864357	0.130977	22.575046	0.038298	21.6787	0.0362
140028588	VVDS-J135734.15+040809.7	209.392304	4.1360493	0.5034	2	21.6603	-99.9	-99.9	24.846981	0.140287	23.678814	0.063743	22.73438	0.034107	21.6603	0.0412
140028638	VVDS-J135636.09+040808.6	209.150404	4.1357239	0.4375	2	20.8027	-99.9	-99.9	23.066366	0.034717	21.768053	0.015877	21.199089	0.012576	20.8027	0.0139
140028757	VVDS-J135546.31+040813.0	208.94297	4.1369507	0.9785	9	22.3676	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.3676	0.07
140028862	VVDS-J135844.33+040815.1	209.684741	4.1375408	0.7113	4	22.3041	-99.9	-99.9	22.921223	0.028248	99.99	99.99	22.456646	0.025234	22.3041	0.0421
140028898	VVDS-J135826.87+040814.9	209.611974	4.1374947	0.5733	4	22.2625	-99.9	-99.9	23.375513	0.054269	22.863644	0.03162	22.323206	0.026614	22.2625	0.0436
140028957	VVDS-J135647.05+040815.0	209.196082	4.1375049	0.7305	1	22.4097	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	22.4097	0.0454
140029052	VVDS-J135856.02+040811.3	209.733429	4.1364942	0.8220	3	21.1255	-99.9	-99.9	25.709822	0.244224	23.583801	0.086205	22.400827	0.034547	21.1255	0.0242
140029440	VVDS-J135756.11+040817.6	209.483831	4.1382489	0.8751	2	21.991	-99.9	-99.9	23.53842	0.059654	23.143295	0.049616	22.690734	0.038124	21.991	0.0512
140029497	VVDS-J135626.19+040821.1	209.109149	4.1392078	1.1257	3	22.187	-99.9	-99.9	23.398327	0.055908	23.215561	0.065209	22.733863	0.054596	22.187	0.051
140029766	VVDS-J135712.90+040821.7	209.303785	4.1393826	0.6328	1	22.4229	-99.9	-99.9	23.389807	0.064743	22.974108	0.054103	22.448896	0.037736	22.4229	0.0481
140029771	VVDS-J135632.56+040818.6	209.135685	4.1385246	0.4815	2	21.2595	-99.9	-99.9	23.214586	0.039877	22.365595	0.02405	21.694725	0.01762	21.2595	0.0236
140029777	VVDS-J135715.70+040820.6	209.315439	4.1390597	0.6231	2	22.2323	-99.9	-99.9	23.84658	0.122105	23.99065	0.088684	23.313097	0.0599	22.2323	0.0577
140029781	VVDS-J135732.89+040820.1	209.387046	4.1389409	0.7599	1	21.7955	-99.9	-99.9	23.431795	0.057486	23.029318	0.040259	22.604953	0.037174	21.7955	0.0451
140029883	VVDS-J135930.69+040821.7	209.877905	4.1393677	0.5086	3	21.8464	-99.9	-99.9	23.598282	0.061844	22.78367	0.053094	22.11145	0.02518	21.8464	0.0313
140029934	VVDS-J135755.60+040820.4	209.481668	4.1390044	0.5514	4	20.9294	-99.9	-99.9	21.978329	0.021477	21.541849	0.016053	21.098781	0.013121	20.9294	0.0201
140029958	VVDS-J135856.51+040819.5	209.735499	4.1387571	0.8179	4	19.9909	-99.9	-99.9	23.820965	0.081639	22.130074	0.032462	21.077726	0.013909	19.9909	0.0113
140029985	VVDS-J135628.01+040817.7	209.116734	4.138257	0.5300	1	21.6836	-99.9	-99.9	23.489305	0.061698	99.99	99.99	22.254562	0.037225	21.6836	0.0389
140030064	VVDS-J135635.75+040825.3	209.148967	4.1403798	1.2116	1	22.2559	-99.9	-99.9	99.99	99.99	23.523067	0.054737	22.985088	0.041657	22.2559	0.0363
140030179	VVDS-J135625.62+040826.3	209.106775	4.1406647	0.6317	3	22.0192	-99.9	-99.9	23.115499	0.039327	22.935202	0.034411	22.140182	0.027829	22.0192	0.0384
140030332	VVDS-J135801.00+040828.4	209.504202	4.1412447	0.3409	4	21.8725	-99.9	-99.9	22.824665	0.036523	21.987331	0.021416	21.716003	0.021747	21.8725	0.0326
140030457	VVDS-J135659.27+040829.6	209.246962	4.141582	0.3488	4	21.9609	-99.9	-99.9	23.258684	0.039125	22.427717	0.023356	22.168825	0.022297	21.9609	0.0326
140030610	VVDS-J135544.71+040827.5	208.93632	4.1409807	0.6546	4	21.0909	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.0909	0.0185
140030689	VVDS-J135632.05+040821.8	209.133579	4.1393933	0.6148	3	20.2975	-99.9	-99.9	21.514376	0.017001	21.064524	0.012845	20.548797	0.009892	20.2975	0.0131
140030866	VVDS-J135848.20+040833.6	209.700863	4.142675	0.8215	3	22.3157	-99.9	-99.9	24.870272	0.149754	23.586639	0.082557	23.11914	0.048292	22.3157	0.0491
140030933	VVDS-J135618.24+040829.9	209.076038	4.1416481	9.9999	0	22.4608	-99.9	-99.9	24.022407	0.069987	23.052357	0.042019	22.674772	0.036735	22.4608	0.0736
140031060	VVDS-J135818.07+040836.9	209.575294	4.1436012	0.5425	2	22.1308	-99.9	-99.9	24.824549	0.140352	23.87826	0.056833	22.769798	0.045426	22.1308	0.0393
140031216	VVDS-J135600.76+040835.8	209.0032	4.1433033	0.4415	4	21.8522	-99.9	-99.9	24.446201	0.089559	23.740448	0.060725	23.215959	0.047946	21.8522	0.0511
140031256	VVDS-J135749.19+040837.0	209.454973	4.1436138	1.0102	2	21.992	-99.9	-99.9	23.944776	0.07504	23.358946	0.054169	22.638868	0.03539	21.992	0.0353
140031299	VVDS-J135634.19+040827.6	209.142485	4.141018	0.6181	3	19.9966	-99.9	-99.9	22.109688	0.025031	21.357832	0.015027	20.464973	0.009474	19.9966	0.01
140031406	VVDS-J135617.03+040836.9	209.070994	4.1435865	0.6323	3	22.3448	-99.9	-99.9	23.614723	0.050966	23.30353	0.044137	22.653957	0.032577	22.3448	0.0482
140031528	VVDS-J135745.46+040837.4	209.439435	4.1437248	0.0788	2	21.8648	-99.9	-99.9	22.60417	0.029044	22.067223	0.021954	21.942291	0.022247	21.8648	0.0408
140031573	VVDS-J135637.25+040840.1	209.155212	4.1444915	0.6259	21	21.8221	-99.9	-99.9	22.960335	0.038971	22.377291	0.025147	21.936592	0.022996	21.8221	0.0345
140031662	VVDS-J135850.19+040843.5	209.709138	4.1454433	9.9999	0	22.3394	-99.9	-99.9	23.972521	0.085558	23.571144	0.076774	22.876339	0.047381	22.3394	0.0545
140031725	VVDS-J135839.63+040843.0	209.665133	4.14528	0.1563	4	21.8075	-99.9	-99.9	22.394316	0.021913	21.90357	0.018805	21.869796	0.016549	21.8075	0.0338
140031731	VVDS-J135917.21+040839.3	209.821738	4.1442731	0.5550	2	21.4839	-99.9	-99.9	23.489555	0.049295	22.793133	0.04849	21.875265	0.022535	21.4839	0.0282
140031770	VVDS-J135836.04+040842.9	209.650192	4.1452572	0.9364	3	21.6474	-99.9	-99.9	26.612015	0.753618	23.85634	0.173373	22.79281	0.030683	21.6474	0.0367
140031814	VVDS-J135641.08+040831.5	209.17119	4.142099	9.9999	0	21.6193	-99.9	-99.9	24.070259	0.140243	23.183508	0.082921	99.99	99.99	21.6193	0.0398
140031881	VVDS-J135739.71+040844.0	209.415481	4.1455828	0.2901	2	21.9915	-99.9	-99.9	23.558586	0.055125	23.092293	0.045057	22.854999	0.038067	21.9915	0.0546
140031959	VVDS-J135637.54+040840.9	209.156426	4.1447134	9.9999	0	21.3277	-99.9	-99.9	23.991018	0.098935	22.988277	0.039151	21.901153	0.022014	21.3277	0.0215
140032016	VVDS-J135847.63+040844.2	209.698462	4.145629	0.8215	3	21.5859	-99.9	-99.9	24.0674	0.116218	23.216925	0.091584	22.426246	0.039832	21.5859	0.0368
140032154	VVDS-J135852.83+040846.6	209.720136	4.1463006	0.8463	1	21.8812	-99.9	-99.9	99.99	99.99	24.308804	0.189372	22.977048	0.062733	21.8812	0.0454
140032191	VVDS-J135902.71+040845.5	209.761293	4.1459948	0.5552	4	20.6491	-99.9	-99.9	23.423113	0.055614	22.253912	0.039996	21.195406	0.014621	20.6491	0.0157
140032235	VVDS-J135825.51+040846.3	209.606297	4.1462113	0.8714	3	21.7966	-99.9	-99.9	22.862198	0.048828	22.490517	0.03283	22.261055	0.033245	21.7966	0.039
140032517	VVDS-J135732.17+040850.6	209.384056	4.1473898	1.2044	9	22.3588	-99.9	-99.9	23.811216	0.070935	23.54355	0.06243	23.333232	0.069239	22.3588	0.0755
140032612	VVDS-J135928.35+040848.3	209.868162	4.1467732	0.4380	4	20.1384	-99.9	-99.9	20.49494	0.009101	20.092274	0.009385	19.93254	0.006619	20.1384	0.01
140032627	VVDS-J135623.84+040845.4	209.099361	4.1459622	0.1742	4	21.0265	-99.9	-99.9	21.761909	0.019703	21.114271	0.01303	21.072277	0.013072	21.0265	0.0185
140032703	VVDS-J135711.80+040853.0	209.299181	4.1480719	0.7227	2	22.2721	-99.9	-99.9	24.131643	0.071309	23.469152	0.046427	22.707889	0.032107	22.2721	0.0355
140033197	VVDS-J135738.99+040856.0	209.412494	4.1488923	0.7306	4	21.8535	-99.9	-99.9	23.488483	0.048824	23.1485	0.040439	22.58699	0.029464	21.8535	0.0413
140033257	VVDS-J135758.03+040900.6	209.491825	4.1501744	0.6011	3	22.4053	-99.9	-99.9	24.627325	0.100596	23.386021	0.043843	22.744577	0.032501	22.4053	0.0421
140033430	VVDS-J135923.71+040857.9	209.848802	4.1494288	0.2475	2	20.2236	-99.9	-99.9	22.585024	0.029059	21.075994	0.015804	20.526985	0.009056	20.2236	0.0105
140033443	VVDS-J135926.01+040858.6	209.858395	4.1496365	0.2499	3	21.4329	-99.9	-99.9	22.585548	0.028128	21.760149	0.025602	21.462457	0.016073	21.4329	0.022
140033457	VVDS-J135835.43+040901.6	209.647639	4.1504693	0.6974	2	21.8961	-99.9	-99.9	99.99	99.99	23.706747	0.122192	22.704973	0.035922	21.8961	0.0441
140033473	VVDS-J135543.77+040900.6	208.932381	4.1501696	9.9999	20	23.3651	-99.9	-99.9	-99	-99	-99	-99	-99	-99	23.3651	0.0753
140033523	VVDS-J135544.17+040900.0	208.934045	4.1500138	0.7515	2	22.0931	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.0931	0.0333
140033557	VVDS-J135651.58+040857.0	209.214958	4.1491892	0.4829	2	20.6929	-99.9	-99.9	23.286346	0.067695	21.903315	0.035431	21.128057	0.016685	20.6929	0.0151
140033606	VVDS-J135644.03+040858.4	209.183485	4.1495639	0.5918	3	21.541	-99.9	-99.9	22.911636	0.032835	22.460651	0.024215	21.69	0.017557	21.541	0.024
140033643	VVDS-J135653.44+040856.0	209.222687	4.1489019	0.4864	2	21.0429	-99.9	-99.9	22.853201	0.032692	22.019834	0.019493	21.282976	0.014745	21.0429	0.0224
140033737	VVDS-J135714.03+040858.4	209.308466	4.1495827	9.9999	0	21.0257	-99.9	-99.9	22.435097	0.027498	21.615839	0.016128	21.263921	0.014636	21.0257	0.0203
140033880	VVDS-J135831.97+040904.2	209.633243	4.1511759	0.8377	1	21.9228	-99.9	-99.9	23.453613	0.065299	22.982882	0.040351	22.401147	0.040439	21.9228	0.0443
140033887	VVDS-J135753.97+040903.3	209.474904	4.1509184	0.6333	2	21.5063	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.5063	0.0245
140033933	VVDS-J135834.86+040903.7	209.645279	4.1510374	0.4114	4	21.8767	-99.9	-99.9	23.254974	0.058585	22.354866	0.026427	21.896438	0.0215	21.8767	0.0385
140033973	VVDS-J135838.56+040901.8	209.660687	4.1505067	0.5424	2	22.2196	-99.9	-99.9	99.99	99.99	23.689602	0.071324	22.47431	0.036878	22.2196	0.0573
140034071	VVDS-J135559.62+040902.0	208.998433	4.1505626	0.7531	4	21.2746	-99.9	-99.9	22.355251	0.027503	22.143167	0.023551	-99	-99	21.2746	0.0252
140034121	VVDS-J135901.82+040902.5	209.757624	4.1507112	0.5485	2	20.5372	-99.9	-99.9	22.529907	0.033669	21.502237	0.023136	20.88977	0.012222	20.5372	0.0157
140034150	VVDS-J135904.10+040903.7	209.767107	4.1510401	0.2500	3	20.2937	-99.9	-99.9	21.205591	0.017979	20.402868	0.012511	20.305484	0.008936	20.2937	0.0151
140034251	VVDS-J135610.63+040905.8	209.044322	4.1516286	0.7646	2	22.1179	-99.9	-99.9	22.674818	0.039276	22.630852	0.042353	99.99	99.99	22.1179	0.0542
140034276	VVDS-J135553.64+040902.5	208.973527	4.1507039	0.5943	3	20.9302	-99.9	-99.9	-99	-99	-99	-99	-99	-99	20.9302	0.0167
140034623	VVDS-J135744.41+040905.4	209.435075	4.1515222	0.4214	3	20.6145	-99.9	-99.9	22.556434	0.036446	21.607794	0.019451	21.008838	0.013369	20.6145	0.0188
140034930	VVDS-J135643.37+040915.2	209.180731	4.1542436	1.3013	1	22.3936	-99.9	-99.9	24.168543	0.068988	23.525049	0.051339	23.131229	0.041945	22.3936	0.0608
140034965	VVDS-J135734.62+040906.4	209.394289	4.1517954	0.5279	4	21.9407	-99.9	-99.9	22.778864	0.039023	22.61426	0.035668	99.99	99.99	21.9407	0.0515
140035030	VVDS-J135726.35+040913.1	209.359796	4.1536626	0.6841	2	21.384	-99.9	-99.9	23.860151	0.083819	22.666212	0.041721	21.966285	0.023337	21.384	0.0244
140035259	VVDS-J135823.00+040918.1	209.595861	4.1550288	9.9999	0	22.4748	-99.9	-99.9	99.99	99.99	24.343462	0.190876	24.159706	0.089144	22.4748	0.0832
140035418	VVDS-J135740.43+040919.9	209.418495	4.1555494	9.9999	0	22.4546	-99.9	-99.9	24.480942	0.08324	23.935715	0.063782	23.427606	0.051128	22.4546	0.0644
140035532	VVDS-J135853.44+040921.4	209.72269	4.1559462	0.2560	1	22.2824	-99.9	-99.9	23.062887	0.046857	22.407881	0.039922	22.233244	0.028746	22.2824	0.0523
140035564	VVDS-J135536.04+040921.0	208.900203	4.1558569	9.9999	0	22.4815	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.4815	0.0617
140035591	VVDS-J135647.93+040921.1	209.199724	4.1558674	1.1261	9	22.4358	-99.9	-99.9	23.319286	0.060766	23.227999	0.064264	22.976526	0.047524	22.4358	0.0636
140035598	VVDS-J135730.62+040920.9	209.377591	4.155829	0.3921	3	22.0582	-99.9	-99.9	23.826782	0.054102	22.778051	0.029573	22.35667	0.02583	22.0582	0.0347
140035638	VVDS-J135927.37+040920.0	209.864064	4.1555742	0.5551	4	20.8861	-99.9	-99.9	24.399326	0.084541	22.615898	0.042282	21.503494	0.015736	20.8861	0.0151
140035707	VVDS-J135722.05+040923.6	209.34191	4.1565699	0.4930	3	21.3891	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.3891	0.0192
140035754	VVDS-J135920.55+040923.6	209.835639	4.1565671	9.9999	0	22.4717	-99.9	-99.9	23.721763	0.091038	23.849384	0.150881	23.01925	0.080126	22.4717	0.08
140035758	VVDS-J135927.70+040921.1	209.86542	4.1558848	0.5052	22	20.8328	-99.9	-99.9	22.236988	0.023857	21.314198	0.019344	20.951429	0.012279	20.8328	0.0164
140035774	VVDS-J135855.08+040923.7	209.729541	4.1565946	0.1060	2	21.7279	-99.9	-99.9	22.889475	0.039579	22.102854	0.035338	21.744855	0.023632	21.7279	0.0349
140035788	VVDS-J135932.79+040917.6	209.886626	4.1548933	0.4410	4	20.31	-99.9	-99.9	22.524704	0.034097	21.65011	0.02386	20.723585	0.010788	20.31	0.0115
140035820	VVDS-J135812.31+040924.0	209.551315	4.1566899	1.0903	21	21.8646	-99.9	-99.9	24.093027	0.116552	23.208889	0.056243	22.330471	0.032325	21.8646	0.0339
140035911	VVDS-J135635.01+040922.4	209.14589	4.1562304	9.9999	0	21.9205	-99.9	-99.9	23.001577	0.044969	22.712118	0.047906	22.548257	0.045924	21.9205	0.0567
140035961	VVDS-J135701.42+040923.5	209.255945	4.1565499	0.6536	1	21.4763	-99.9	-99.9	99.99	99.99	99.99	99.99	99.99	99.99	21.4763	0.0289
140036095	VVDS-J135812.09+040924.8	209.550404	4.1568932	0.6202	4	21.0378	-99.9	-99.9	22.3118	0.028887	21.853291	0.021017	21.278381	0.015233	21.0378	0.0226
140036243	VVDS-J135538.34+040924.1	208.909753	4.1567049	0.5954	1	21.8395	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.8395	0.0539
140036269	VVDS-J135747.36+040926.7	209.447372	4.1574442	0.3821	4	22.1038	-99.9	-99.9	23.282213	0.042969	22.44825	0.026706	22.066028	0.041672	22.1038	0.0396
140036360	VVDS-J135636.69+040926.6	209.152886	4.1574032	0.7851	3	21.7389	-99.9	-99.9	23.789512	0.083094	23.166628	0.05227	22.626592	0.033656	21.7389	0.0377
140036462	VVDS-J135854.46+040929.6	209.726929	4.1582498	0.5032	2	21.3887	-99.9	-99.9	23.407728	0.058037	22.667065	0.047536	21.778921	0.020142	21.3887	0.025
140036505	VVDS-J135635.49+040930.3	209.147875	4.1584412	0.7702	3	22.0836	-99.9	-99.9	23.701679	0.058471	23.56127	0.061867	22.977558	0.052128	22.0836	0.0539
140036802	VVDS-J135626.97+040931.0	209.112402	4.1586285	0.3288	4	21.1635	-99.9	-99.9	22.248834	0.024787	21.456022	0.014379	21.222759	0.013909	21.1635	0.0189
140036831	VVDS-J135549.01+040931.1	208.954231	4.1586543	0.7858	3	22.1287	-99.9	-99.9	-99	-99	-99	-99	-99	-99	22.1287	0.0359
140036881	VVDS-J135554.38+040928.0	208.976601	4.1577922	0.7607	3	21.3773	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.3773	0.0304
140036930	VVDS-J135556.44+040930.4	208.985176	4.158457	0.5500	1	21.2812	-99.9	-99.9	-99	-99	-99	-99	-99	-99	21.2812	0.0222
