#depth	Te	cC/dT	dt/dr	d^2T/dr^2
1.85181e+17	4.4562e+03	4.03e-30	-5.99e-16	4.44e-33
1.92073e+17	4.4522e+03	4.03e-30	-6.07e-16	-1.21e-33
1.98276e+17	4.4488e+03	4.02e-30	-5.80e-16	4.54e-33
2.03860e+17	4.4457e+03	4.02e-30	-5.86e-16	-1.20e-33
2.08886e+17	4.4430e+03	4.01e-30	-5.67e-16	4.13e-33
2.13410e+17	4.4406e+03	4.01e-30	-5.72e-16	-1.17e-33
2.17483e+17	4.4384e+03	4.01e-30	-5.56e-16	4.13e-33
2.21148e+17	4.4365e+03	4.00e-30	-5.60e-16	-1.25e-33
2.24447e+17	4.4348e+03	4.00e-30	-5.48e-16	3.92e-33
2.27416e+17	4.4332e+03	4.00e-30	-5.65e-16	-6.08e-33
2.30099e+17	4.4319e+03	4.00e-30	-4.81e-16	3.29e-32
2.32649e+17	4.4303e+03	3.99e-30	-6.27e-16	-5.73e-32
2.35200e+17	4.4296e+03	3.99e-30	-2.96e-16	1.30e-31
2.37752e+17	4.4278e+03	3.99e-30	-7.01e-16	-1.59e-31
2.40303e+17	4.4274e+03	3.99e-30	-1.46e-16	2.18e-31
2.42854e+17	4.4252e+03	3.99e-30	-8.59e-16	-2.79e-31
2.45405e+17	4.4246e+03	3.99e-30	-2.53e-16	2.38e-31
2.47956e+17	4.4230e+03	3.98e-30	-6.16e-16	-1.43e-31
2.50508e+17	4.4230e+03	3.98e-30	-2.35e-17	2.32e-31
2.52965e+17	4.4203e+03	3.98e-30	-1.11e-15	-4.59e-31
2.52965e+17	4.4203e+03	3.98e-30	-1.11e-15	0.00e+00
2.20531e+15	4.5483e+03	4.51e-30
1.32319e+16	4.5413e+03	4.49e-30	-3.96e-16
3.26921e+16	4.5212e+03	4.46e-30	-9.47e-16	-2.59e-32
5.29266e+16	4.5005e+03	4.43e-30	-1.08e-15	-6.74e-33
7.11760e+16	4.4847e+03	4.41e-30	-9.13e-16	9.48e-33
8.76306e+16	4.4724e+03	4.39e-30	-7.88e-16	8.01e-33
1.02460e+17	4.4603e+03	4.37e-30	-8.65e-16	-5.46e-33
1.15820e+17	4.4507e+03	4.35e-30	-7.57e-16	8.48e-33
1.27853e+17	4.4419e+03	4.34e-30	-7.72e-16	-1.28e-33
1.38689e+17	4.4348e+03	4.33e-30	-6.89e-16	8.08e-33
1.48446e+17	4.4280e+03	4.32e-30	-7.33e-16	-4.82e-33
1.57231e+17	4.4226e+03	4.31e-30	-6.56e-16	9.31e-33
1.65140e+17	4.4174e+03	4.30e-30	-6.84e-16	-3.80e-33
1.72259e+17	4.4132e+03	4.29e-30	-6.33e-16	7.57e-33
1.78669e+17	4.4092e+03	4.29e-30	-6.56e-16	-3.80e-33
1.84438e+17	4.4058e+03	4.28e-30	-6.15e-16	7.65e-33
1.89632e+17	4.4027e+03	4.28e-30	-6.33e-16	-3.75e-33
1.94306e+17	4.4000e+03	4.27e-30	-6.02e-16	6.95e-33
1.98514e+17	4.3976e+03	4.27e-30	-6.16e-16	-3.40e-33
2.02301e+17	4.3955e+03	4.26e-30	-5.92e-16	6.78e-33
2.05710e+17	4.3935e+03	4.26e-30	-6.03e-16	-3.49e-33
2.08778e+17	4.3918e+03	4.26e-30	-5.84e-16	6.51e-33
2.11540e+17	4.3902e+03	4.25e-30	-6.12e-16	-1.09e-32
2.14034e+17	4.3891e+03	4.25e-30	-4.86e-16	5.32e-32
2.16407e+17	4.3874e+03	4.25e-30	-7.07e-16	-9.31e-32
2.18779e+17	4.3866e+03	4.25e-30	-3.43e-16	1.54e-31
2.21152e+17	4.3849e+03	4.25e-30	-6.90e-16	-1.46e-31
2.23525e+17	4.3844e+03	4.24e-30	-2.37e-16	1.91e-31
2.25897e+17	4.3824e+03	4.24e-30	-8.31e-16	-2.50e-31
2.28270e+17	4.3825e+03	4.24e-30	4.44e-17	3.69e-31
2.30643e+17	4.3792e+03	4.24e-30	-1.41e-15	-6.11e-31
2.33016e+17	4.3789e+03	4.24e-30	-1.09e-16	5.46e-31
2.35300e+17	4.3772e+03	4.23e-30	-7.66e-16	-2.99e-31
2.35300e+17	4.3772e+03	4.23e-30	-7.66e-16	0.00e+00
2.05259e+15	4.5040e+03	4.79e-30
1.23155e+16	4.4970e+03	4.78e-30	-4.25e-16
3.04282e+16	4.4770e+03	4.75e-30	-1.01e-15	-2.96e-32
4.92612e+16	4.4565e+03	4.71e-30	-1.15e-15	-7.80e-33
6.62456e+16	4.4408e+03	4.69e-30	-9.75e-16	1.09e-32
8.15589e+16	4.4285e+03	4.67e-30	-8.45e-16	8.92e-33
9.53594e+16	4.4164e+03	4.65e-30	-9.23e-16	-5.93e-33
1.07792e+17	4.4069e+03	4.63e-30	-8.09e-16	9.67e-33
1.18989e+17	4.3981e+03	4.61e-30	-8.26e-16	-1.63e-33
1.29072e+17	4.3911e+03	4.60e-30	-7.37e-16	9.35e-33
1.38151e+17	4.3843e+03	4.59e-30	-7.84e-16	-5.54e-33
1.46325e+17	4.3789e+03	4.58e-30	-7.01e-16	1.07e-32
1.53684e+17	4.3738e+03	4.57e-30	-7.33e-16	-4.52e-33
1.60309e+17	4.3695e+03	4.56e-30	-6.77e-16	8.85e-33
1.66273e+17	4.3656e+03	4.56e-30	-7.03e-16	-4.51e-33
1.71641e+17	4.3622e+03	4.55e-30	-6.57e-16	8.90e-33
1.76473e+17	4.3591e+03	4.55e-30	-6.78e-16	-4.43e-33
1.80823e+17	4.3565e+03	4.54e-30	-6.44e-16	8.14e-33
1.84738e+17	4.3540e+03	4.54e-30	-6.59e-16	-4.10e-33
1.88262e+17	4.3519e+03	4.53e-30	-6.33e-16	7.96e-33
1.91434e+17	4.3500e+03	4.53e-30	-6.45e-16	-4.16e-33
1.94288e+17	4.3483e+03	4.53e-30	-6.25e-16	7.65e-33
1.96858e+17	4.3467e+03	4.52e-30	-6.57e-16	-1.32e-32
1.99179e+17	4.3455e+03	4.52e-30	-5.16e-16	6.39e-32
2.01386e+17	4.3439e+03	4.52e-30	-7.63e-16	-1.12e-31
2.03594e+17	4.3431e+03	4.52e-30	-3.51e-16	1.87e-31
2.05801e+17	4.3414e+03	4.51e-30	-7.60e-16	-1.85e-31
2.08009e+17	4.3409e+03	4.51e-30	-2.14e-16	2.47e-31
2.10217e+17	4.3389e+03	4.51e-30	-9.39e-16	-3.28e-31
2.12424e+17	4.3382e+03	4.51e-30	-3.17e-16	2.82e-31
2.14632e+17	4.3366e+03	4.50e-30	-6.86e-16	-1.67e-31
2.16840e+17	4.3364e+03	4.50e-30	-9.30e-17	2.69e-31
2.18966e+17	4.3340e+03	4.50e-30	-1.17e-15	-5.29e-31
2.18966e+17	4.3340e+03	4.50e-30	-1.17e-15	0.00e+00
1.91127e+15	4.4591e+03	5.10e-30
1.14676e+16	4.4521e+03	5.08e-30	-4.55e-16
2.83334e+16	4.4322e+03	5.05e-30	-1.08e-15	-3.38e-32
4.58697e+16	4.4118e+03	5.01e-30	-1.23e-15	-9.01e-33
6.16837e+16	4.3962e+03	4.98e-30	-1.04e-15	1.25e-32
7.59410e+16	4.3840e+03	4.96e-30	-9.01e-16	1.03e-32
8.87895e+16	4.3719e+03	4.94e-30	-9.94e-16	-7.60e-33
1.00364e+17	4.3625e+03	4.92e-30	-8.57e-16	1.24e-32
1.10788e+17	4.3538e+03	4.90e-30	-8.88e-16	-3.11e-33
1.20174e+17	4.3468e+03	4.89e-30	-7.84e-16	1.17e-32
1.28626e+17	4.3400e+03	4.88e-30	-8.43e-16	-7.40e-33
1.36236e+17	4.3347e+03	4.87e-30	-7.45e-16	1.35e-32
1.43086e+17	4.3295e+03	4.86e-30	-7.87e-16	-6.44e-33
1.49253e+17	4.3253e+03	4.85e-30	-7.21e-16	1.13e-32
1.54805e+17	4.3214e+03	4.84e-30	-7.54e-16	-6.27e-33
1.59802e+17	4.3180e+03	4.84e-30	-7.01e-16	1.13e-32
1.64300e+17	4.3150e+03	4.83e-30	-7.27e-16	-6.16e-33
1.68349e+17	4.3123e+03	4.82e-30	-6.87e-16	1.04e-32
1.71993e+17	4.3099e+03	4.82e-30	-7.07e-16	-5.84e-33
1.75273e+17	4.3078e+03	4.82e-30	-6.75e-16	1.02e-32
1.78226e+17	4.3058e+03	4.81e-30	-6.91e-16	-5.62e-33
1.80883e+17	4.3042e+03	4.81e-30	-6.67e-16	9.43e-33
1.83275e+17	4.3026e+03	4.81e-30	-7.05e-16	-1.68e-32
1.85435e+17	4.3015e+03	4.80e-30	-5.41e-16	8.00e-32
1.87490e+17	4.2997e+03	4.80e-30	-8.29e-16	-1.40e-31
1.89545e+17	4.2990e+03	4.80e-30	-3.44e-16	2.36e-31
1.91600e+17	4.2973e+03	4.79e-30	-8.56e-16	-2.49e-31
1.93655e+17	4.2970e+03	4.79e-30	-1.53e-16	3.42e-31
1.95710e+17	4.2947e+03	4.79e-30	-1.10e-15	-4.61e-31
1.97765e+17	4.2941e+03	4.79e-30	-2.80e-16	3.99e-31
1.99820e+17	4.2925e+03	4.79e-30	-7.77e-16	-2.42e-31
2.01875e+17	4.2926e+03	4.79e-30	3.28e-17	3.94e-31
2.03854e+17	4.2893e+03	4.78e-30	-1.73e-15	-9.29e-31
2.03854e+17	4.2893e+03	4.78e-30	-1.73e-15	0.00e+00
1.78065e+15	4.4134e+03	5.44e-30
1.06839e+16	4.4072e+03	5.40e-30	-4.36e-16
2.63962e+16	4.3868e+03	5.36e-30	-1.19e-15	-4.38e-32
4.27312e+16	4.3666e+03	5.32e-30	-1.31e-15	-7.55e-33
5.74605e+16	4.3510e+03	5.29e-30	-1.11e-15	1.40e-32
7.07394e+16	4.3375e+03	5.26e-30	-1.07e-15	2.86e-33
8.27049e+16	4.3277e+03	5.24e-30	-8.70e-16	1.80e-32
9.34840e+16	4.3171e+03	5.22e-30	-1.04e-15	-1.65e-32
1.03192e+17	4.3091e+03	5.21e-30	-8.70e-16	1.83e-32
1.11934e+17	4.3015e+03	5.19e-30	-9.12e-16	-5.11e-33
1.19804e+17	4.2954e+03	5.18e-30	-8.12e-16	1.34e-32
1.26891e+17	4.2896e+03	5.17e-30	-8.75e-16	-9.33e-33
1.33270e+17	4.2849e+03	5.16e-30	-7.79e-16	1.58e-32
1.39013e+17	4.2804e+03	5.15e-30	-8.22e-16	-7.98e-33
1.44182e+17	4.2767e+03	5.14e-30	-7.58e-16	1.31e-32
1.48836e+17	4.2732e+03	5.13e-30	-7.92e-16	-7.78e-33
1.53024e+17	4.2703e+03	5.13e-30	-7.39e-16	1.34e-32
1.56795e+17	4.2675e+03	5.12e-30	-7.67e-16	-7.72e-33
1.60188e+17	4.2652e+03	5.12e-30	-7.27e-16	1.24e-32
1.63243e+17	4.2630e+03	5.11e-30	-7.48e-16	-7.17e-33
1.65992e+17	4.2611e+03	5.11e-30	-7.16e-16	1.22e-32
1.68466e+17	4.2594e+03	5.10e-30	-7.34e-16	-7.48e-33
1.70693e+17	4.2580e+03	5.10e-30	-6.97e-16	1.74e-32
1.72705e+17	4.2565e+03	5.10e-30	-7.51e-16	-2.81e-32
1.74619e+17	4.2555e+03	5.09e-30	-5.56e-16	1.02e-31
1.76532e+17	4.2539e+03	5.09e-30	-8.35e-16	-1.46e-31
1.78446e+17	4.2531e+03	5.09e-30	-3.91e-16	2.32e-31
1.80360e+17	4.2514e+03	5.09e-30	-8.77e-16	-2.54e-31
1.82274e+17	4.2510e+03	5.08e-30	-2.23e-16	3.42e-31
1.84187e+17	4.2489e+03	5.08e-30	-1.09e-15	-4.53e-31
1.86101e+17	4.2482e+03	5.08e-30	-3.49e-16	3.87e-31
1.88015e+17	4.2467e+03	5.08e-30	-7.95e-16	-2.33e-31
1.89856e+17	4.2466e+03	5.08e-30	-7.48e-17	4.07e-31
1.89856e+17	4.2466e+03	5.08e-30	-7.48e-17	0.00e+00
1.65951e+15	4.3673e+03	5.77e-30
9.95709e+15	4.3611e+03	5.73e-30	-4.65e-16
2.46005e+16	4.3408e+03	5.69e-30	-1.27e-15	-5.02e-32
3.98239e+16	4.3207e+03	5.64e-30	-1.39e-15	-8.55e-33
5.35502e+16	4.3053e+03	5.61e-30	-1.18e-15	1.60e-32
6.59242e+16	4.2918e+03	5.58e-30	-1.15e-15	2.95e-33
7.70738e+16	4.2820e+03	5.56e-30	-9.28e-16	2.09e-32
8.71176e+16	4.2715e+03	5.54e-30	-1.11e-15	-1.88e-32
9.61633e+16	4.2635e+03	5.52e-30	-9.29e-16	2.07e-32
1.04308e+17	4.2560e+03	5.51e-30	-9.74e-16	-5.86e-33
1.11642e+17	4.2500e+03	5.49e-30	-8.67e-16	1.55e-32
1.18244e+17	4.2441e+03	5.48e-30	-9.34e-16	-1.08e-32
1.24188e+17	4.2394e+03	5.47e-30	-8.32e-16	1.82e-32
1.29538e+17	4.2350e+03	5.46e-30	-8.79e-16	-9.27e-33
1.34355e+17	4.2313e+03	5.45e-30	-8.10e-16	1.52e-32
1.38690e+17	4.2278e+03	5.44e-30	-8.47e-16	-9.09e-33
1.42592e+17	4.2249e+03	5.44e-30	-7.90e-16	1.55e-32
1.46105e+17	4.2222e+03	5.43e-30	-8.20e-16	-9.11e-33
1.49267e+17	4.2198e+03	5.42e-30	-7.77e-16	1.44e-32
1.52112e+17	4.2177e+03	5.42e-30	-8.00e-16	-8.48e-33
1.54674e+17	4.2158e+03	5.42e-30	-7.65e-16	1.42e-32
1.56979e+17	4.2141e+03	5.41e-30	-7.84e-16	-8.59e-33
1.59054e+17	4.2126e+03	5.41e-30	-7.46e-16	1.91e-32
1.60928e+17	4.2112e+03	5.40e-30	-7.97e-16	-2.84e-32
1.62711e+17	4.2101e+03	5.40e-30	-6.16e-16	1.02e-31
1.64494e+17	4.2086e+03	5.40e-30	-8.62e-16	-1.38e-31
1.66277e+17	4.2077e+03	5.40e-30	-4.76e-16	2.17e-31
1.68060e+17	4.2062e+03	5.39e-30	-8.68e-16	-2.20e-31
1.69843e+17	4.2055e+03	5.39e-30	-3.64e-16	2.83e-31
1.71626e+17	4.2037e+03	5.39e-30	-1.01e-15	-3.60e-31
1.73409e+17	4.2036e+03	5.39e-30	-8.06e-17	5.19e-31
1.75192e+17	4.2012e+03	5.38e-30	-1.34e-15	-7.06e-31
1.76907e+17	4.2008e+03	5.38e-30	-2.79e-16	6.44e-31
1.76907e+17	4.2008e+03	5.38e-30	-2.79e-16	0.00e+00
1.54730e+15	4.3206e+03	6.12e-30
9.28381e+15	4.3145e+03	6.07e-30	-4.95e-16
2.29371e+16	4.2942e+03	6.03e-30	-1.35e-15	-5.75e-32
3.71306e+16	4.2743e+03	5.98e-30	-1.48e-15	-9.66e-33
4.99276e+16	4.2590e+03	5.95e-30	-1.26e-15	1.83e-32
6.14632e+16	4.2454e+03	5.92e-30	-1.24e-15	2.15e-33
7.18570e+16	4.2358e+03	5.90e-30	-9.73e-16	2.69e-32
8.12198e+16	4.2253e+03	5.87e-30	-1.19e-15	-2.45e-32
8.96519e+16	4.2174e+03	5.85e-30	-9.86e-16	2.56e-32
9.72440e+16	4.2099e+03	5.83e-30	-1.05e-15	-8.48e-33
1.04080e+17	4.2039e+03	5.82e-30	-9.17e-16	2.00e-32
1.10234e+17	4.1981e+03	5.81e-30	-1.00e-15	-1.50e-32
1.15774e+17	4.1934e+03	5.79e-30	-8.83e-16	2.32e-32
1.20761e+17	4.1890e+03	5.78e-30	-9.43e-16	-1.29e-32
1.25251e+17	4.1853e+03	5.77e-30	-8.60e-16	1.97e-32
1.29292e+17	4.1818e+03	5.77e-30	-9.09e-16	-1.29e-32
1.32929e+17	4.1789e+03	5.76e-30	-8.39e-16	2.02e-32
1.36203e+17	4.1762e+03	5.75e-30	-8.79e-16	-1.29e-32
1.39150e+17	4.1739e+03	5.75e-30	-8.26e-16	1.93e-32
1.41802e+17	4.1718e+03	5.74e-30	-8.57e-16	-1.25e-32
1.44189e+17	4.1699e+03	5.74e-30	-8.14e-16	1.92e-32
1.46338e+17	4.1682e+03	5.73e-30	-8.40e-16	-1.31e-32
1.48272e+17	4.1668e+03	5.73e-30	-7.87e-16	2.88e-32
1.50019e+17	4.1653e+03	5.72e-30	-8.72e-16	-5.10e-32
1.51681e+17	4.1643e+03	5.72e-30	-6.05e-16	1.61e-31
1.53343e+17	4.1627e+03	5.72e-30	-9.83e-16	-2.28e-31
1.55004e+17	4.1620e+03	5.72e-30	-3.82e-16	3.62e-31
1.56666e+17	4.1602e+03	5.71e-30	-1.09e-15	-4.26e-31
1.58328e+17	4.1601e+03	5.71e-30	-9.69e-17	5.98e-31
1.59990e+17	4.1577e+03	5.71e-30	-1.44e-15	-8.10e-31
1.61652e+17	4.1572e+03	5.70e-30	-2.74e-16	7.03e-31
1.63314e+17	4.1556e+03	5.70e-30	-9.99e-16	-4.36e-31
1.64912e+17	4.1559e+03	5.70e-30	2.22e-16	7.96e-31
1.64912e+17	4.1559e+03	5.70e-30	2.22e-16	0.00e+00
1.44324e+15	4.2733e+03	6.49e-30
8.65947e+15	4.2672e+03	6.44e-30	-5.27e-16
2.13948e+16	4.2471e+03	6.39e-30	-1.44e-15	-6.58e-32
3.46338e+16	4.2272e+03	6.34e-30	-1.58e-15	-1.09e-32
4.65696e+16	4.2120e+03	6.30e-30	-1.35e-15	2.08e-32
5.73284e+16	4.2013e+03	6.28e-30	-1.05e-15	2.85e-32
6.70230e+16	4.1874e+03	6.24e-30	-1.51e-15	-4.97e-32
7.57545e+16	4.1798e+03	6.22e-30	-9.13e-16	7.22e-32
8.36176e+16	4.1699e+03	6.19e-30	-1.34e-15	-5.71e-32
9.06980e+16	4.1642e+03	6.18e-30	-8.49e-16	7.29e-32
9.70726e+16	4.1565e+03	6.16e-30	-1.27e-15	-6.98e-32
1.02812e+17	4.1512e+03	6.15e-30	-9.74e-16	5.47e-32
1.07978e+17	4.1470e+03	6.13e-30	-8.57e-16	2.38e-32
1.12628e+17	4.1424e+03	6.12e-30	-1.04e-15	-4.16e-32
1.16815e+17	4.1387e+03	6.11e-30	-9.42e-16	2.48e-32
1.20583e+17	4.1353e+03	6.10e-30	-9.46e-16	-1.30e-33
1.23974e+17	4.1325e+03	6.10e-30	-8.82e-16	2.02e-32
1.27027e+17	4.1297e+03	6.09e-30	-9.58e-16	-2.63e-32
1.29775e+17	4.1274e+03	6.08e-30	-8.73e-16	3.27e-32
1.32248e+17	4.1253e+03	6.08e-30	-9.16e-16	-1.87e-32
1.34474e+17	4.1234e+03	6.07e-30	-8.65e-16	2.44e-32
1.36478e+17	4.1217e+03	6.07e-30	-9.03e-16	-2.02e-32
1.38281e+17	4.1203e+03	6.06e-30	-8.26e-16	4.49e-32
1.39910e+17	4.1187e+03	6.06e-30	-1.07e-15	-1.57e-31
1.41460e+17	4.1177e+03	6.06e-30	-6.24e-16	2.87e-31
1.43010e+17	4.1163e+03	6.05e-30	-8.92e-16	-1.73e-31
1.44559e+17	4.1154e+03	6.05e-30	-6.07e-16	1.84e-31
1.46109e+17	4.1139e+03	6.04e-30	-9.56e-16	-2.25e-31
1.47658e+17	4.1132e+03	6.04e-30	-4.53e-16	3.24e-31
1.49208e+17	4.1115e+03	6.04e-30	-1.09e-15	-4.09e-31
1.50758e+17	4.1112e+03	6.04e-30	-2.18e-16	5.61e-31
1.52308e+17	4.1090e+03	6.03e-30	-1.37e-15	-7.43e-31
1.53798e+17	4.1084e+03	6.03e-30	-4.21e-16	6.63e-31
1.53798e+17	4.1084e+03	6.03e-30	-4.21e-16	0.00e+00
1.34681e+15	4.2254e+03	6.87e-30
8.08089e+15	4.2193e+03	6.81e-30	-5.60e-16
1.99652e+16	4.1993e+03	6.76e-30	-1.54e-15	-7.53e-32
3.23192e+16	4.1796e+03	6.71e-30	-1.68e-15	-1.23e-32
4.34563e+16	4.1645e+03	6.67e-30	-1.43e-15	2.38e-32
5.34948e+16	4.1509e+03	6.63e-30	-1.43e-15	3.61e-34
6.25388e+16	4.1400e+03	6.60e-30	-1.28e-15	1.78e-32
7.06841e+16	4.1320e+03	6.58e-30	-1.03e-15	3.17e-32
7.80198e+16	4.1229e+03	6.55e-30	-1.31e-15	-4.03e-32
8.46254e+16	4.1162e+03	6.53e-30	-1.08e-15	3.75e-32
9.05723e+16	4.1097e+03	6.52e-30	-1.14e-15	-1.19e-32
9.59262e+16	4.1045e+03	6.50e-30	-1.03e-15	2.32e-32
1.00746e+17	4.0994e+03	6.49e-30	-1.11e-15	-1.78e-32
1.05084e+17	4.0954e+03	6.47e-30	-9.90e-16	2.86e-32
1.08990e+17	4.0915e+03	6.46e-30	-1.05e-15	-1.59e-32
1.12505e+17	4.0883e+03	6.45e-30	-9.69e-16	2.40e-32
1.15669e+17	4.0852e+03	6.44e-30	-1.02e-15	-1.56e-32
1.18517e+17	4.0827e+03	6.44e-30	-9.48e-16	2.51e-32
1.21080e+17	4.0803e+03	6.43e-30	-9.87e-16	-1.62e-32
1.23388e+17	4.0782e+03	6.42e-30	-9.34e-16	2.43e-32
1.25464e+17	4.0763e+03	6.42e-30	-9.65e-16	-1.60e-32
1.27333e+17	4.0747e+03	6.41e-30	-9.23e-16	2.41e-32
1.29015e+17	4.0731e+03	6.41e-30	-9.99e-16	-4.78e-32
1.30535e+17	4.0721e+03	6.41e-30	-6.88e-16	2.15e-31
1.31981e+17	4.0703e+03	6.40e-30	-1.23e-15	-3.78e-31
1.33426e+17	4.0699e+03	6.40e-30	-3.05e-16	6.43e-31
1.34872e+17	4.0678e+03	6.39e-30	-1.42e-15	-7.74e-31
1.36318e+17	4.0681e+03	6.39e-30	2.08e-16	1.13e-30
1.37763e+17	4.0646e+03	6.38e-30	-2.43e-15	-1.82e-30
1.39209e+17	4.0645e+03	6.38e-30	-1.09e-16	1.61e-30
1.40654e+17	4.0632e+03	6.38e-30	-8.87e-16	-5.38e-31
1.42100e+17	4.0627e+03	6.38e-30	-3.07e-16	4.01e-31
1.43490e+17	4.0607e+03	6.37e-30	-1.54e-15	-9.23e-31
1.43490e+17	4.0607e+03	6.37e-30	-1.54e-15	0.00e+00
1.25733e+15	4.1768e+03	7.26e-30
7.54399e+15	4.1709e+03	7.20e-30	-5.95e-16
1.86387e+16	4.1510e+03	7.15e-30	-1.64e-15	-8.60e-32
3.01717e+16	4.1314e+03	7.09e-30	-1.79e-15	-1.39e-32
4.05682e+16	4.1164e+03	7.05e-30	-1.53e-15	2.68e-32
4.99386e+16	4.1045e+03	7.01e-30	-1.34e-15	2.11e-32
5.83809e+16	4.0927e+03	6.98e-30	-1.48e-15	-1.76e-32
6.59847e+16	4.0838e+03	6.95e-30	-1.22e-15	3.55e-32
7.28319e+16	4.0751e+03	6.92e-30	-1.34e-15	-1.86e-32
7.89972e+16	4.0685e+03	6.90e-30	-1.13e-15	3.66e-32
8.45477e+16	4.0618e+03	6.88e-30	-1.27e-15	-2.69e-32
8.95447e+16	4.0567e+03	6.87e-30	-1.07e-15	4.25e-32
9.40429e+16	4.0517e+03	6.85e-30	-1.19e-15	-2.87e-32
9.80921e+16	4.0477e+03	6.84e-30	-1.04e-15	4.00e-32
1.01737e+17	4.0437e+03	6.83e-30	-1.14e-15	-2.87e-32
1.05018e+17	4.0406e+03	6.82e-30	-1.01e-15	4.03e-32
1.07971e+17	4.0375e+03	6.81e-30	-1.10e-15	-2.97e-32
1.10628e+17	4.0350e+03	6.80e-30	-9.98e-16	3.96e-32
1.13021e+17	4.0326e+03	6.79e-30	-1.07e-15	-2.98e-32
1.15174e+17	4.0306e+03	6.78e-30	-9.84e-16	3.98e-32
1.17112e+17	4.0287e+03	6.78e-30	-1.04e-15	-3.03e-32
1.18856e+17	4.0271e+03	6.77e-30	-9.75e-16	3.94e-32
1.20426e+17	4.0256e+03	6.77e-30	-9.74e-16	4.27e-34
1.21844e+17	4.0241e+03	6.76e-30	-1.08e-15	-8.22e-32
1.23194e+17	4.0232e+03	6.76e-30	-6.91e-16	2.92e-31
1.24543e+17	4.0215e+03	6.75e-30	-1.24e-15	-4.06e-31
1.25892e+17	4.0210e+03	6.75e-30	-3.97e-16	6.24e-31
1.27241e+17	4.0191e+03	6.75e-30	-1.41e-15	-7.55e-31
1.28590e+17	4.0192e+03	6.75e-30	5.29e-17	1.09e-30
1.29939e+17	4.0160e+03	6.74e-30	-2.37e-15	-1.80e-30
1.31289e+17	4.0157e+03	6.73e-30	-1.98e-16	1.61e-30
1.32638e+17	4.0140e+03	6.73e-30	-1.28e-15	-8.03e-31
1.33934e+17	4.0143e+03	6.73e-30	2.40e-16	1.22e-30
1.33934e+17	4.0143e+03	6.73e-30	2.40e-16	0.00e+00
1.17429e+15	4.1278e+03	7.67e-30
7.04572e+15	4.1218e+03	7.61e-30	-6.31e-16
1.74077e+16	4.1021e+03	7.55e-30	-1.74e-15	-9.82e-32
2.81788e+16	4.0826e+03	7.49e-30	-1.90e-15	-1.56e-32
3.78879e+16	4.0677e+03	7.44e-30	-1.62e-15	3.03e-32
4.66383e+16	4.0548e+03	7.40e-30	-1.56e-15	8.31e-33
5.45215e+16	4.0447e+03	7.37e-30	-1.35e-15	2.71e-32
6.16217e+16	4.0349e+03	7.33e-30	-1.45e-15	-1.43e-32
6.80155e+16	4.0269e+03	7.31e-30	-1.33e-15	2.04e-32
7.37722e+16	4.0197e+03	7.28e-30	-1.31e-15	3.32e-33
7.89549e+16	4.0137e+03	7.26e-30	-1.24e-15	1.49e-32
8.36205e+16	4.0082e+03	7.24e-30	-1.25e-15	-2.64e-33
8.78206e+16	4.0034e+03	7.23e-30	-1.18e-15	1.60e-32
9.16012e+16	3.9992e+03	7.21e-30	-1.19e-15	-7.77e-34
9.50043e+16	3.9955e+03	7.20e-30	-1.14e-15	1.36e-32
9.80675e+16	3.9922e+03	7.19e-30	-1.15e-15	-2.16e-33
1.00825e+17	3.9893e+03	7.18e-30	-1.11e-15	1.44e-32
1.03306e+17	3.9867e+03	7.17e-30	-1.12e-15	-2.77e-33
1.05540e+17	3.9844e+03	7.16e-30	-1.09e-15	1.39e-32
1.07550e+17	3.9823e+03	7.15e-30	-1.09e-15	-2.98e-33
1.09360e+17	3.9804e+03	7.15e-30	-1.07e-15	1.40e-32
1.10988e+17	3.9788e+03	7.14e-30	-1.08e-15	-4.06e-33
1.12454e+17	3.9773e+03	7.14e-30	-1.06e-15	8.72e-33
1.13778e+17	3.9760e+03	7.13e-30	-1.07e-15	-8.60e-33
1.15038e+17	3.9749e+03	7.13e-30	-8.67e-16	1.65e-31
1.16297e+17	3.9734e+03	7.12e-30	-1.18e-15	-2.49e-31
1.17557e+17	3.9725e+03	7.12e-30	-7.04e-16	3.78e-31
1.18817e+17	3.9710e+03	7.12e-30	-1.14e-15	-3.48e-31
1.20076e+17	3.9703e+03	7.11e-30	-6.15e-16	4.19e-31
1.21336e+17	3.9687e+03	7.11e-30	-1.26e-15	-5.12e-31
1.22596e+17	3.9682e+03	7.10e-30	-3.53e-16	7.20e-31
1.23855e+17	3.9663e+03	7.10e-30	-1.56e-15	-9.57e-31
1.25066e+17	3.9665e+03	7.10e-30	2.14e-16	1.53e-30
1.25066e+17	3.9665e+03	7.10e-30	2.14e-16	0.00e+00
1.09718e+15	4.0781e+03	8.10e-30
6.58309e+15	4.0722e+03	8.03e-30	-6.69e-16
1.62648e+16	4.0526e+03	7.97e-30	-1.86e-15	-1.12e-31
2.63285e+16	4.0333e+03	7.90e-30	-2.02e-15	-1.76e-32
3.53995e+16	4.0184e+03	7.85e-30	-1.73e-15	3.42e-32
4.35744e+16	4.0066e+03	7.81e-30	-1.52e-15	2.66e-32
5.09391e+16	3.9949e+03	7.76e-30	-1.68e-15	-2.20e-32
5.75718e+16	3.9862e+03	7.73e-30	-1.37e-15	4.87e-32
